book_title,chapter_number,chapter_title,sentence_number,sentence_text
El Filibusterismo,12,XII PLACIDO PENITENTE,125,"Bumaba naman si aling Victorina, tumingin ng paimbabaw sa kanyang salamin, nakita si Juanito Pelaez, ngumiti at binati ito ng magiliw."
El Filibusterismo,12,XII PLACIDO PENITENTE,126,"Si Isagani ay sumagot ng bating takot, na namumula dahil sa lugod; si Juanito ay nagpakayukoyuko, nag-alis ng sombrero at ikinilos ang mukha na kagaya ng bantog na komiko at karikato Panza kung tumatanggap ng pagakpakan."
El Filibusterismo,12,XII PLACIDO PENITENTE,127,—¡Mecachis!
El Filibusterismo,12,XII PLACIDO PENITENTE,128,¡Kay gandang dalaga!
El Filibusterismo,12,XII PLACIDO PENITENTE,129,"—ang bulalas ng isa, na humanda sa pagyao—sabihin ninyo sa katedratiko na ako’y malubha."
El Filibusterismo,12,XII PLACIDO PENITENTE,130,"At si Tadeo, ito ang kaniyang pangalan, ay pumasok sa simbahan upang sundan ang dalaga."
El Filibusterismo,12,XII PLACIDO PENITENTE,131,Si Tadeo ay pumaparoon araw araw sa Unibersidad upang itanong kung may pasok at tuwi na’y nagtataka kung bakit may pasok: mayroon siyang hinalang may isang cuacha na panay at walang katapusan at inaantay niyang dumating sa bawa’t sandali.
El Filibusterismo,12,XII PLACIDO PENITENTE,132,"At bawa’t umaga, matapos na hindi mangyari ang mungkahi niyang magliwaliw, ay aalis na nagdadahilang may malaking kagipitan, o gagawin, o sakit, sa sandali pa namang ang kaniyang mga kasama ay papasok sa klase."
El Filibusterismo,12,XII PLACIDO PENITENTE,133,"Ngunit sa di mabatid na kaparaanan ay nakalalampas si Tadeo sa mga pagsusuri, ginigiliw ng kaniyang mga propesor at nahaharap sa isang magandang kinabukasan."
El Filibusterismo,12,XII PLACIDO PENITENTE,134,Samantala naman ay nagsisimula ang mga kilusan at gumagalaw ang mga pulupulutong; pumanaog na sa klase ang propesor sa Pisika at Kimika.
El Filibusterismo,12,XII PLACIDO PENITENTE,135,"Ang mga nag-aaral, na waring nawalan ng pag-asa, ay pumasok sa loob ng paaralan na nangakabitiw ng ilang bulalas sa di kasiyahang loob."
El Filibusterismo,12,XII PLACIDO PENITENTE,136,Si Placido Penitente ay nakisunod sa karamihan.
El Filibusterismo,12,XII PLACIDO PENITENTE,137,"—¡Penitente, Penitente!"
El Filibusterismo,12,XII PLACIDO PENITENTE,138,—ang tawag sa kaniyang palihim ng isa—lumagda ka rito!
El Filibusterismo,12,XII PLACIDO PENITENTE,139,—At ¿ano iyan?
El Filibusterismo,12,XII PLACIDO PENITENTE,140,"—Huwag mo nang tanungin, lumagda ka!"
El Filibusterismo,12,XII PLACIDO PENITENTE,141,"Waring naramdaman ni Placido na may pumipirol sa kaniyang tainga; nasa sa alaala niya ang kabuhayan ng isang kabisa sa kaniyang bayan, na dahil sa pagkakalagda sa isang kasulatang hindi batid ang laman, ay nabilanggong malaon at kaunti pang napatapon."
El Filibusterismo,12,XII PLACIDO PENITENTE,142,Upang huwag niyang malimot ang pangyayaring iyon ay pinirol siya ng malakas sa tainga ng isa niyang amain.
El Filibusterismo,12,XII PLACIDO PENITENTE,143,At kailan mang nakakadingig siya ng salitaang ukol sa paglagda ay waring nararamdaman niya sa kaniyang tainga ang sakit na tinanggap.
El Filibusterismo,12,XII PLACIDO PENITENTE,144,"—Patawarin mo ako, kasama, ngunit hindi ako lumalagda sa ano man, kailan pa ma’t hindi ko pa nauunawa."
El Filibusterismo,12,XII PLACIDO PENITENTE,145,—¡Napakahangal mo!
El Filibusterismo,12,XII PLACIDO PENITENTE,146,nakalagda na rito ang dalawang carabineros celestiales ¿ano pa ang ikatatakot mo?
El Filibusterismo,12,XII PLACIDO PENITENTE,147,Ang pangalang carabineros celestiales ay nakapagbibigay tiwala.
El Filibusterismo,12,XII PLACIDO PENITENTE,148,"Yaon ay isang banal na pulutong na itinatag upang tumulong sa Dios sa pakikibaka sa dilang kasamaan, upang pigilin ang pagpasok ng contrabando heretico sa talipapa ng bagong Siyon."
El Filibusterismo,12,XII PLACIDO PENITENTE,149,"Lalagda na sana si Placido upang matapos na lamang ang usap sapagka’t nagmamadali; ang kaniyang mga kasama ay nagdadasal na ng O Thoma, ngunit naramdaman niya manding pinipigilan ng kaniyang amain ang kaniyang tainga, kaya’t nagsabing:"
El Filibusterismo,12,XII PLACIDO PENITENTE,150,—¡Makatapos na ang klase!
El Filibusterismo,12,XII PLACIDO PENITENTE,151,ibig ko munang mabasa.
El Filibusterismo,12,XII PLACIDO PENITENTE,152,"—Napakahaba, ¿alam mo ba?"
El Filibusterismo,12,XII PLACIDO PENITENTE,153,"ang bagay ay upang gumawa ng isang kahilingang laban, sa tuwid na sabi, isang tutol."
El Filibusterismo,12,XII PLACIDO PENITENTE,154,¿Alam mo ba?
El Filibusterismo,12,XII PLACIDO PENITENTE,155,"Si Makaraig at ilan pang kasama ay humihinging magbukas ng isang akademia ng wikang kastila, bagay na isang malaking kaululan......"
El Filibusterismo,12,XII PLACIDO PENITENTE,156,"—¡Siya, siya!"
El Filibusterismo,12,XII PLACIDO PENITENTE,157,"kasama, mamaya na sapagka’t nangagsisimula na—ang sabi ni Placido na nagpupumiglas."
El Filibusterismo,12,XII PLACIDO PENITENTE,158,"—¡Ngunit, hindi naman bumabasa ng talaan ang inyong propesor!"
El Filibusterismo,12,XII PLACIDO PENITENTE,159,"—Oo, kung minsan ay bumabasa."
El Filibusterismo,12,XII PLACIDO PENITENTE,160,¡Mamaya na!
El Filibusterismo,12,XII PLACIDO PENITENTE,161,mamaya na!
El Filibusterismo,12,XII PLACIDO PENITENTE,162,At saka.... ayokong sumalungat kay Makaraig.
El Filibusterismo,12,XII PLACIDO PENITENTE,163,"—Ngunit hindi naman pagsalungat, lamang ay......"
El Filibusterismo,12,XII PLACIDO PENITENTE,164,"Hindi na siya nadingig ni Placido, malayo na’t nagtutumulin sa pagtungo sa klase."
El Filibusterismo,12,XII PLACIDO PENITENTE,165,Nakadingig ng iba’t ibang ¡adsum!
El Filibusterismo,12,XII PLACIDO PENITENTE,166,¡adsum!
El Filibusterismo,12,XII PLACIDO PENITENTE,167,"¡putris, binabasa ang talaan!.... nagmadali at dumating sa pinto ng nasa letrang Q pa naman."
El Filibusterismo,12,XII PLACIDO PENITENTE,168,—¡Tinamaan ng...!
El Filibusterismo,12,XII PLACIDO PENITENTE,169,—ang bulong na napakagat labi.
El Filibusterismo,12,XII PLACIDO PENITENTE,170,Nag-alinlangan kung dapat o hindi dapat pumasok; ang guhit ay nakalagay na at hindi na maaalis.
El Filibusterismo,12,XII PLACIDO PENITENTE,171,"Kaya lamang dumadalo sa klase ay hindi upang mag-aral kundi upang huwag lamang magkaroon ng guhit; walang ginagawa sa klase kundi pagsasabi ng lisyong sinaulo, basahin ang aklat at malaki na ang mangisangisang tanong na malabo, malalim, nakalilito, wari’y bugtong; tunay nga na di nawawala ang munting pag-aaral—ang dati rin—na ukol sa kapakumbabaan, sa pagka-maalinsunod, sa paggalang sa mga pari, at siya, si Placido, ay mapakumbaba, masunurin at magalang."
El Filibusterismo,12,XII PLACIDO PENITENTE,172,Aalis na sana ngunit naaalaalang nalalapit ang paglilitis at hindi pa siya natatanong ng propesor at waring hindi siya napupuna; mabuting pagkakataon iyon upang siya’y mapuna at makilala.
El Filibusterismo,12,XII PLACIDO PENITENTE,173,"Ang makilala ay katimbang ng pagkaraan ng isang taon, sa dahilang kung walang anoman ang magbigay ng suspenso sa isang hindi kilala, ay kailangang magkaroon ng pusong matigas upang huwag mabakla sa pagkakita sa isang binata na isinisisi sa araw-araw ang pagkaaksaya ng isang taon niyang buhay."
El Filibusterismo,12,XII PLACIDO PENITENTE,174,Pumasok nga si Placido na hindi patiyad na gaya ng dating ugali kundi pinatunog pa ang kaniyang mga takon ng sapatos.
El Filibusterismo,12,XII PLACIDO PENITENTE,175,At ¡labis na tinamo ang ninanasa!
El Filibusterismo,12,XII PLACIDO PENITENTE,176,"Tiningnan siya ng katedratiko, ikinunot ang noo at iginalaw ang ulo na waring ang ibig sabihin, ay:"
El Filibusterismo,12,XII PLACIDO PENITENTE,177,"—¡Walang galang, magbabayad ka rin sa akin!"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,1,Ang klase ay isang look na higit ang kahabaan sa kaluwangan at may malalaking durungawang may karali na pinapasukan ng hangin at liwanag.
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,2,"Sa hinabahaba ng dingding na bato ay may tatlong baitang na bato na may takip na dalig, na puno ng mga nag-aaral na ang pagkakahanay ay alinsunod sa unang letra ng kanilang pangalan; sa ibayo ng pasukan, sa ilalim ng isang larawan ni Santo Tomas de Aquino, ay nalalagay ang luklukan ng propesor, mataas at may dalawang hagdan sa magkabilang panig."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,3,"Liban sa isang magandang tablero na may markong narra na hindi halos nagagamit, sapagka’t nasusulat pa ang viva!"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,4,"na nakita roon sapol sa araw ng pasukan, doon ay walang anomang kasangkapang matino o sira."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,5,"Ang mga dingding, na pinintahan ng puti at natatanggol sa ilang dako ng mga lariong may sarisaring kulay upang maiwasan ang mga pagkakakiskis, ay buhad na buhad; ni isang guhit, ni isang inukit, ni bahagyang kasangkapan na ukol sa Pisika!"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,6,"Ang mga nag-aaral ay hindi nangangailangan ng higit pa sa roon, walang naghahanap ng pagtuturo sa pamamag-itan ng pagsasanay sa isang karunungang lubhang ukol sa kasanayan; mahabang panahon nang gayon ang pagtuturo at hindi nagulo ang Pilipinas, kundi patuloy pa rin ngang gaya ng dati."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,7,"Maminsan minsan ay bumababang buhat sa langit ang isang kasangkapan na ipinakikitang malayo sa nag-aaral, gaya ng pagpapakita ng Santisimo sa mga mapanambang nangakaluhod, tingnan mo ako ngunit huwag salangin."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,8,"Panapanahon, pag nagkakaroon ng nagtuturong may magandang loob, ay nagtatakda ng isang araw sa loob ng taon upang dalawin ang makababalaghang Gabinete at hangaan mula sa labas ang mga kasangkapang di maturan ang kabuluhan, na nangakalagay sa loob ng mga kinalalagyan; walang makadadaing; ng araw na iyon ay nakakita ng maraming tanso, maraming bubog, maraming tubo, bilog, gulong, kampana, at ibp."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,9,"; at hindi na hihigit pa roon ang pagtatanyag, ni hindi nagugulo ang Pilipinas."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,10,Sa isang dako naman ay alam ng mga nag-aaral na ang mga kasangkapang iyon ay hindi binili dahil sa kanila ¡hindi hangal ang mga prayle!
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,11,"Ang Gabineteng iyon ay ginawa upang ipakita sa mga taga ibang lupa at sa mga matataas na kawaning nanggagaling sa España, upang sa pagkakita noon ay igalaw ang ulo na may kasiyahang loob, samantalang ang umaabay sa kanila’y ngumingiting ang ibig sabihin wari’y:"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,12,—¡Eh!
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,13,Inakala ninyong ang matatagpuan ay mga paring huli sa kapanahunan?
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,14,Kami ay kapantay ng mga kasalukuyan; mayroon kaming isang Gabinete!
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,15,"At isusulat pagkatapos ng mga dayuhan at mga matataas na kawani, na pinasalubungan ng malugod na pagtanggap, sa kanilang mga paglalakbay o mga tala, na: Ang Real y Pontificia Universidad ng Sto."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,16,"Tomas sa Maynila, na pinamamahalaan ng bihasang orden dominikana, ay may isang mainam na Gabinete ng Pisika na ukol sa ikatututo ng kabataan..."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,17,"Sa taontaon ay may dalawang daa’t limang pu ang nag-aaral ng tinurang asignatura, at marahil dala ng katamaran, ng pagwawalang bahala, sa kauntian ng kaya ng indio o iba pang sanhing likas sa kanila o bagay na di mawatasan.... hanggang sa ñgayon ay hindi pa sumisipot ang isang kahi’t munti man lamang, na Lavoisier, isang Secchi, ni isang Tyndall, na lahing malayong pilipino."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,18,"Datapwa’y upang mapagkilala ang katotohanan ay sasabihin namin, na sa Gabineteng ito nag-aaral ang tatlo o apat na pung pumapasok sa ampliacion sa ilalim ng pamamahala ng isang nagtuturong gumaganap naman ng mabuti sa kanyang tungkulin; ngunit sa dahilang ang lalong marami sa mga nag-aaral ay galing sa Ateneo Municipal na ang pagtuturo doon ay sa pagsasanay sa loob ng Gabinete, ay wala ring malaking kabuluhan ang gayong pangyayari na di gaya nang kung ang makasamantala noon ay ang dalawang daa’t limang pung nagbabayad ng kanilang matricula, bumibili ng aklat, nangag-aaral at gumugugol ng isang taon at walang namumuangan pagkatapos."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,19,"Ang nangyayari, liban sa isang kapista o utusan na naging bantay ng mahabang panahon sa museo, kailan man ay walang nabalitang may napala sa mga isinaulong lisyon na pinagkakahirapan muna bago natutuhan."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,20,Ngunit balikan natin ang klase.
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,21,Ang katedratiko ay isang dominikong bata na tumungkol ng lubhang mahigpit at mabantog sa kaniyang pagtuturo sa ilang katedra sa paaralang San Juan de Letran.
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,22,Bantog siya sa pagkamabuting manalita’t mabuting pilosopo at isa sa mga may mainam na maaasahan sa loob ng kaniyang pangkatin.
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,23,"Ang mga matatanda’y may pagtingin sa kaniya at kinaiinggitan siya ng mga bata, sapagka’t sila man ay mayroon ding pangkatpangkat."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,24,"Yaon ang pangatlong taon na ng kaniyang pagtuturo at kahi’t ng taong iyon lamang siya magtuturo ng Pisika at Kimika, ay kinikilala na siyang marunong, hindi lamang ng mga nag-aaral, kundi sampu ng mga kagaya niyang palipatlipat na mga propesor."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,25,"Si P. Millon ay hindi kabilang ng karamihang sa taontaon ay palipatlipat ng katedra upang magkaroon ng kaunting pagkabatid sa karunungan, nag-aaral sa gitna ng ibang nag-aaral, na walang pagkakaiba kundi ang pangyayaring iisang bagay lamang ang pinag-aaralan, tumatanong at hindi tinatanong, may mahigit na pagkabatid ng wikang kastila at hindi nililitis pagkatapos ng taon."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,26,"Hinahalungkat ni P. Millon ang karunungan, kilala niya ang Pisika ni Aristoteles at ang kay P. Amat; maingat niyang binabasa ang Ramos at maminsanminsan ay tumutunghay sa Ganot."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,27,"Gayon man ay iginagalaw kung minsan ang ulo na wari’y nag-aalinlangan, mangingiti at bubulong ng: transeat."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,28,"Tungkol sa Kimika, ay inaakalang mayroon siyang di karaniwang kabatiran sapol noong, sa pag-alinsunod sa isang banggit ni Sto."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,29,"Tomas, na ang tubig ay isang halo, ay maliwanag niyang pinatunayan na ang taga langit na doctor ay nagpauna ng malaki sa mga Berzelius, Gay Lussac, Bunsen at iba pang materialista, na pawang may munti o malaking kahambugan."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,30,"Datapwa’t kahi’t na naging propesor sa Geografia ay mayroon siyang mga ilang pag-aalinlangan tungkol sa kabilugan ng mundo at gumagamit ng may makakahulugang ngiti pagsasalita ng pag-ikit at pagligid sa araw, at binabanggit yaong:"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,31,"Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,32,"Tomas—ngunit ikinadadakila ng ibang Samahang kalaban, sabihin na nating katunggali nila."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,33,"Ito ang propesor ng umagang iyon, na matapos mabasa ang talaan, ay ipinauulit sa mga tinuturuan ang mga isinaulong lisyon na walang labis walang kulang."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,34,"Ang mga ponograpo ay umalinsunod, ang ilan ay mabuti, ang iba’y masama, ang iba’y pautal-utal, nag-aanasan."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,35,Ang makapagturing ng walang mali ay nagtatamo ng isang mabuting guhit at masamang guhit ang magkamali ng higit sa makaitlo.
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,36,"Ang isang batang mataba, na mukhang nag-aantok at ang mga buhok ay nangagtuwid at matitigas na wari’y balahibo ng isang sepilyo, ay naghikab ng makalinsad-sihang at nag-inat na iniunat ang mga kamay na wari’y nakahiga pa sa banig."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,37,Nakita ng katedratiko at pinag-isipang gulatin......
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,38,—¡Oy!
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,39,"ikaw, matutulugin, aba!"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,40,cosa?
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,41,"Perezoso tambien, siguro hindi ka marunong ng lisyon, ha?"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,42,"Hindi lamang hindi pinupupo ni P. Millon ang lahat ng nag-aaral, gaya ng sino mang mabuting prayle, kundi kinakausap pa sila ng wikang tinda, bagay na natutuhan sa katedratiko sa Canones."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,43,"Kung sa gayong pananalita ay inakala ng Reberendo ang kutyain ang mga nag-aaral o ang mga banal na takda ng mga concilio, ay bagay na hindi pa napasisiyahan, kahi’t pinagtalunan na ng mahaba."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,44,Ang pagkakatukoy ay hindi ikinamuhi ng mga nag-aaral kundi ikinagalak pa at marami ang nangagtawanan; yaon ay nangyayari sa araw araw.
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,45,"Gayon man ay hindi natawa ang mataba; biglang tumindig, kinuskos ang mga mata, at waring makina ng bapor ang nagpagalaw sa ponograpo at sinimulan ang pagsasabi ng:"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,46,"—“Tinatawag na salamin ang lahat ng pamukhang binuli at nalalaan upang malarawan sa kaniya, dahil sa tama ng liwanag, ang mga larawan ng bagay na ilapit sa tinurang pamukha; dahil sa mga bagay bagay na bumubuo ng mga pamukhang ito ay binabahagi sa salaming metal at salaming bubog......"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,47,”
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,48,"—¡Hintay, hintay, hintay!"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,49,—ang biglang pigil ng katedratiko—Jesus para kang pagupak!
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,50,Tayo’y nasa salitaang ang mga salamin ay binabahagi sa mga salaming metal at salaming bubog ¿ha?
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,51,"At kung bigyan kita ng isang kahoy, ang kamagong sa halimbawa, na lininis na mabuti at hinibuan, o kaputol na marmol na maitim na pinakabuli, isang balok na asabatse na masisinagan ng larawan ng mga bagay na ilagay sa harap ¿saang bahagi mo ilalahok ang mga salaming iyan?"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,52,"Ang tinanong, sa dahilang hindi maalaman ang isasagot o kaya’y sa dahilang hindi nalinawan ang katanungan, ay tumangkang makalusot sa pagpapakilalang alam niya ang lisyon, kaya’t nagpatuloy na wari’y baha:"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,53,—“Ang mga una ay binubuo ng tanso o pagkakahalohalo ng iba’t ibang metal at ang pangalawa ay binubuo ng isang lapad na bubog na ang dalawang mukha’y kapwa kininis at ang isa rito’y may pahid na tinggang puti.
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,54,”
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,55,"—¡Tum, tum, tum!"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,56,hindi iyan; dominus vobiscum ang sinasabi ko sa iyo at ang isinasagot mo sa akin ay requiescat in pace!
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,57,"At inulit sa wikang tinda, ng mabait na katedratiko, ang katanungan na linahukan sa bawa’t sandali ng mga cosa at aba."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,58,"Hindi makaiwas sa kagipitan ang kaawaawang binata: nag-aalinlangan sa kung nararapat niyang ihalo ang kamagong sa mga metal, ang marmol sa mga bubog at ang asabatse ay iwan sa alanganin, hanggang sa ang kalapit niyang si Juanito Pelaez ay bumulong sa kaniya ng lihim na:"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,59,—Ang salaming kamagong ay kasama ng mga salaming kahoy!
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,60,"Inulit ng lito nating binata ang kaniyang nadingig, kaya’t nag-ihit sa katatawa ang kalahati ng klase."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,61,—¡Ikaw ang mabuting kamagong!
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,62,"—ang sabi ng katedratiko na napilitang tumawa—Tingnan natin kung alin ang tatawagin nating salamin: ang pamukha, per se, in quantum est superficies, o ang katawang bumubuo ng ibabaw na ito o kaya’y ang bagay na kinapapatungan ng pamukhang ito ang pinagbuhatang bagay, na naiba dahil sa pagkakabago sa kaniya ng tinatawag na pamukha, sapagka’t maliwanag na, sa dahilang ang pamukha ay kabaguhan ng mga katawan, ay hindi mangyayaring mawalan ng kabagayan."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,63,Tingnan natin ¿ano ang sabi mo?
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,64,¿Ako?
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,65,¡wala!
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,66,"ang isasagot sana ng kahabaghabag na hindi na maalaman kung ano ang pinagsasalitaan dahil sa karamihan ng mga pamukha at mga pagbabagong bumabayong masakit sa kaniyang tainga; ngunit nakapigil sa kaniya ang udyok ng kahihiyan, kaya’t balot kahapisan at pinapawisan na, noong inulit ng marahan:"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,67,—“Tinatawag na salamin ang lahat ng pamukha na binuli....
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,68,”
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,69,"—Ergo, per te, ang salamin ay ang ibabaw,—ang dukit ng katedratiko."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,70,—Kung gayon ay linawin mo sa akin ang ganitong bagay.
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,71,"Kung ang pamukha ay siyang salamin, ay iba sa kabagayan ng salamin ang ano mang nalalagay sa likuran, sa dahilang ang nasa likod ay hindi makapagbabago sa nasa sa harapan, id est, ng ibabaw, quæ super faciem est, quia vocatur superficies facies ea quæ supra videtur; pinaayunan mo o hindi?"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,72,"Lalo pang nanindig ang buhok ng kaawaawang binata, na wari pinakilos ng isang malakas na galaw."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,73,—¿Pinaayunan mo o hindi?
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,74,"—Kahi’t na ano, ang ibigin po ninyo, Padre, ang inaakala niyang isagot, ngunit hindi makapangahas na turan ang gayon, dahil sa natatakot siyang mangagtawanan."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,75,Yaon ang matatawag na kagipitan at kailan pa man ay hindi pa siya napapasok sa gayong kahigpit.
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,76,"May-roon siyang munting gunita na hindi mapapaayunan ang kahi’t napakaliit na bagay sa mga prayle, na hindi nila pinalalabasan ng lahat ng pangyayari at kapakinabangang mahahaka, kundi’y magsabi na ang kanilang mga lupaing ari at mga kurato."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,77,"Kaya’t ang iniuudyok ng kaniyang anghel na taga pag-adya ay ipagkait ng boong tibay ng kaluluwa at katigasan ng kaniyang buhok ang ano mang bagay, at handa nang bumitiw ng isang matinding ¡nego!"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,78,", sa dahilang ang hindi umaamin ng anoman ay walang tinatanggap, ang sabi sa kaniya ng isang kawani sa hukuman; datapwa’y ang masamang ugaling hindi nakikingig sa udyok ng sariling budhi, ang di pananalig sa mga taong nakaaalam ng kautusan at ang paghanap ng abuloy sa iba, gayong sukat na ang kaniyang sarili, ay siyang sa kaniya’y sumira."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,79,"Hinuhudyatan siyang umayon ng mga kasama, lalo na si Juanito Pelaez, at sa pagpapadala sa masama niyang kapalaran, ay bumitiw ng isang umaayon po ako, Padre na ang boses ay malamlam na waring ang tinuran ay In manus tuas commendo spiritum meum."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,80,"—Concedo antecedentum—ang ulit ng nagtuturo na ngumiti ng may kahulugan—ergo, maaaring kayurin ko ang tinggang puti ng isang salaming bubog, palitan ng kaputol na bibingka at mayroon din tayong salamin, ¿ha?"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,81,"¿Ano, magkakaroon tayo?"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,82,"Ang binata’y tumingin sa mga nagsusuplong sa kaniya, ngunit nang makitang sila’y pawang gulilat din at hindi maalaman ang turan, ay nalarawan sa kaniyang mukha ang mapait na pagsisisi."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,83,"Deus meus, Deus meus, quare dereliquiste me, ang ipinahahayag ng kaniyang hapis na paningin samantalang ang kaniyang mga labi’y bumibigkas ng ¡linintikan!"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,84,"Walang nangyari sa kaniyang kauubo, binatak ang petsera ng kaniyang baro, itatayo ang isang paa, pagkatapos ay ang isa naman, walang matagpong kalinawan."
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,85,"—Siya, ¿may ano tayo?"
El Filibusterismo,13,XIII ANG ARALAN Ng PISIKA,86,—ang ulit ng nagtuturo na nagtatalik sa bunga ng kaniyang tinuran.
