book_title,author,source,source_filename,chapter_index,chapter_title,para_index_in_chapter,global_para_index,text,text_type
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,0,NOLI ME TANGERE,0,0,NOLI ME TANGERE,chapter_title
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,128,1218,"Tila mandin ang pagbubuno'y natapos na. Sumungaw sa ibabaw ng tubig ang ulo ng binata, na binati ng masayang sigawan: punong-puno ng mga luha ang mga mata ng mga babae.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,129,1219,"Umakyat ang piloto na hawak ang dulo ng lubid, at ng na sa batalan na'y saka hinila ang lubid na iyon.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,130,1220,"Lumitaw ang buaya: nacatali ang lubid ng lambal na pahilis sa liig at sa dakong buntot. Malaking buaya iyon, na gaya na nga ng ibinalita na ni Leon may mga pinta, at sa ibabaw ng canyang licod ay may sumisibol ng lumot, na sa mga buaya'y siyang pinacauban kung baga sa tao. Umaatungal na parang vaca, hinahagkis ng canyang buntot ang mga dinding ng baclad, cumacapit doon, at inginananganga ang canyang maitim at cagulatgulat na bunganga na ano pa't ipinakikita ang canyang mahahabang mga pangil.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,131,1221,Nag-iisa ang piloto sa paghila sa buaya sa itaas: walang nacacagunitang sa kanya'y tumulong.,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,132,1222,"Nang wala na sa tubig at ng mailagay na sa ibabaw ng batalan, tinapacan ng piloto ang buaya ng canyang paa; tinicom ng canyang malacas na kamay ang pagcalalaking mga panga, at binantang talian ang nguso ng matibay na gapos. Tinicman ng buaya ang huling pagpipiglas, ibinalantoc ang catawa't saka ipinalo sa batalan ang malacas niyang buntot, at pagcacawala'y sumibat at nilucso ang dagatan, sa dakong labas ng baclad, na ano pa't nacaladcad ang sa kanya'y nagpapasuco. Walang salang mapapatay ang piloto; isang sigaw ng panghihilacbot ang tumacas sa lahat ng mga dibdib.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,133,1223,"Matuling tulad sa lintic ay biglang nahulog sa tubig ang isang katawan; bahagya na sila nagcapanahong makitang si Ibarra iyon. Hindi hinimatay si Maria Clara, sa pagka't hindi pa natututo ang mga filipinang maghimatay.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,134,1224,"Nakita nilang namula ang mga alon, nadampol ng dugo ang tubig. Lumucso sa malalim na tubigang binatang mangingisda na hawac ang canyang guloc, sumunod sa kanya ang canyang ama; datapwat bago pa lamang nacasisisid sila'y siyang paglutang naman ni Crisostomo at ng piloto na capuwa nacacapit sa bangcay ng buaya. Ang boong tiyang maputi nito'y baac at nacapaco sa lalamunan ang sundang.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,135,1225,Hindi maisaysay ang catowaan: libolibong kamay ang sa kanila'y umabot upang iahon sila sa tubig. Nahihibang halos ang matatandang babae at sila'y nangagtatawanan at nangagdarasal. Nalimutan ni Andeng na macaatlo ng sumulac ang canyang sinigang: nabubo ang lahat ng sabaw at namatay ang apoy. Si Maria Clara lamang ang hindi macapagsalita.,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,136,1226,Hindi naano si Ibarra; nagcaroon ng bahagyang galos sa bisig ang piloto.,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,137,1227,"—¡Kayo ang pinagcacautangan ko ng aking buhay!—ang sabi ng piloto kay Ibarrang nagbabalot ng mga mantang lana at mga ""tapiz"".",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,138,1228,Ang anyo ng voces ng piloto'y tila mandin may pighati.,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,139,1229,"—Totoong masulong po kayo sa panganib,—ang sa kanya'y isinagot ni Ibarra;—uli-uli huwag po ninyong tutucsuhin ang Dios.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,140,1230,—¡Kung di ka sana nacabalic!...ang ibinulong ni Maria Clarang namumutla at nangangatal pa.,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,141,1231,"—¡Kung di sana ako nacabalic at ikaw ay sumunod sa akin,—ang isinagot ng binata, na canyang ipinagpatuloy ang caisipan,—sa ilalim ng dagata'y ""mapapasama ako disin sa aking familia!""",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,142,1232,Hindi nalilimutan ni Ibarrang doon humihimlay ang mga but-o ng canyang ama.,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,143,1233,"Aayaw ng pumaroon ang matatandang babae sa cabilang baclad, ibig na nilang umuwi, at ang kanilang minamatuwid ay nagpasimula raw ng masama ang araw, at baka may mangyaring maraming sacuna.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,144,1234,"—¡At ang lahat ng iya'y dahil, sa hindi tayo nagsimba muna!—ang ibinubuntong hininga ng isang matandang babae.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,145,1235,"—Datapwat ¿ano po bang sacuna ang nangyari sa atin, mga ginoong babae?—ang tanong ni Ibarra.—¡Ang buaya ang siya lamang kinulang palad!",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,146,1236,"—At ang bagay na ito'y nagpapatotoo,—ang iniwacas ng naging seminarista,—na sa boong canyang macasalanang buhay hindi nagsimba kailan man ang sawing palad na buayang ito. Kailan ma'y hindi ko makitang siya'y nacasama ng lubhang maraming mga buayang malimit na pasasimbahan.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,147,1237,"Nagsiparoon nga ang mga bangca sa cabilang baclad, at kinailangang muling maghanda si Andeng ng ibang sabaw na pagsisigangan.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,148,1238,"Umaaraw na; humihihip ang amihan: napupucaw at namamasag ang mga alon sa paliguid ng buaya, at nagtatayo ng ""nga bundoc ng bula, na doo'y cumikintab ng boong casaganaan sa mga culay ang liwanag ng araw"", ayon sa saysay ng poetang si P.A. Paterno.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,149,1239,"Muling tumunog ang musica: tumutugtog si Iday ng arpa, at ang mga lalaki nama'y mga acordeon at mga guitarra, na humiguit cumulang ang ""afinacion;"" datapwat si Albino ang magaling tumugtog sa lahat, sa pagka't tunay na kinacamot ang guitarra, nagcuculang sa ""tono"" at mayatmaya'y sumisinsay sa compas, at caguinsaguisa'y nacalilimot, kaya't lumilipat sa sonatang ibang iba sa dating tinutugtog.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,150,1240,"Pinaroonan ang cabilang baclad na may malaking pag-aalinlangan; marami ang umaasang naroroon doon ang babaeng buayang asawa ng napatay, ngunit mapagbiro ang ""Naturaleza"", kaya't laguing puno ng isda ang saloc cailanis ma't ililitaw.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,151,1241,Nag-uutos si tia Isabel:,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,152,1242,"¡Mabuting isigang ang ""ayungin""; pabayaan ninyo ang ""biya"" at ng magawang ""escabeche"", ipasa ninyo ang ""dalag"" at ang ""buwan-buwan"": mahaba ang buhay ng dalag. Ilagay ninyo sila sa lambat at ng manatili sila sa tubig. ¡Ilagay ninyo ang mga ""sugpo"" sa cawali! Ucol na iihaw ang ""banac"" na may camatis sa tiyan, at nacabalot sa dahon ng saguing.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,153,1243,"Pabayaan ninyo ang iba at ng maguing pain. Hindi magaling na pabayaang ang walang calamanlaman ang baclad,—ang idinugtong.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,154,1244,"Ng magcagayo'y nangag-acala silang lumunsad sa pampang, sa gubat na iyon ng matatandang kahoy na pag-aari ni Ibarra. Doo'y sa lilim at sa tabi ng malinaw na batis ay manananghalian sila sa gitna ng mga bulaclac o sa ilalim ng itatayo agad-agad na mga palapala.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,23,ANG PANGIGISDA,155,1245,"Umaalingawngaw sa alang-alang ang musica; napaimbulog ng boong casayahan ang usoc ng mga calang ang anyo'y manipis na ipoipo: umaawit ang tubig sa loob ng mainit na palayoc; marahil ay mga salitang pang-aliw sa mga isdang patay, marahil ay libac at cutya: nagpapapihitpihit ang bangcay ng buaya, kung minsa'y biglang ipinakikita ang maputi at wacwac na tiyan, kung minsan nama'y biglang ipinakikita ang may pinta at namemerdeng licod, ngunit hindi nagugulumihanan ang taong minamahal ng Naturaleza, sa gayong caraming pagpatay na kusa sa mga kapatid, ayon sa sasabihin marahil ng mga ""bramin"" o ng mga ""vegetariano.""",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,ANG PANGIGISDA,0,1245,XXIV.,chapter_number
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,0,1245,SA GUBAT,chapter_title
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,1,1246,"Maaga, maagang maaga ng magmisa si pari Salvi, at sa ilang sandali'y canyang nilinis ang may labingdalawang calolowang marurumi, at ang ganitong gawa'y hindi niya nauugalian.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,2,1247,"Tila mandin nawal-an ng ganang cumain ang carapatdapat na cura, dahil sa pagcabasa ng ilang sulat na dumating na may mga ""sello"" at mabuti ang pagcacalagay ng ""lacre;"" sa pagka't pinabayaang lubos na lumamig ang ""chocolate.""",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,3,1248,"May sakit ang pari,—ang sinasabi ng ""cocinero,"" samantalang naghahanda ng ibang ""taza"" ng chocolate;—mahaba ng araw na hindi cumacain, sa anim na pinggang inihahayin ko sa kanya sa ""mesa,"" walang dalawang pinggan ang canyang sinasalang.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,4,1249,"—Dahil sa hindi siya nacacatulog ng mahusay,—ang sagot ng alilang lalaki;—siya'y binabangungot mula ng magbago ng tinutulugan. Nalalao'y lalong nanglalalim ang canyang mga mata, at totoong naninilaw.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,5,1250,"Tunay nga namang nacahahabag tingnan si pari Salvi. Hindi man lamang sinalang ang pangalawang taza ng chocolate, hindi tinicman man lamang ang mga hojaldeng Cebu; nagpaparoo't parito sa maluang na salas at kinucuyumos ng canyang mabut-ong mga kamay ang isang sulat na manacanacang binabasa. Hiningi, sa cawacasan, ang canyang ""coche"", nag-ayos at saka nag-utos na siya'y ihatid sa gubat na kinalalagyan ng nacapamamanglaw na kahoy at sa malapit doo'y nangagcacatuwa ng paglalakbay sa caparangan.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,6,1251,"Pinaalis ni pari Salvi ang ""coche"", pagdating sa lugar na iyon, at pumasoc siyang nag-iisa sa gubat.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,7,1252,"Isang mapanglaw na landas na bahagya na nabucsan sa casucalan ang pinagdaraanang patungo sa isang batis, na ang tubig na umaagos doo'y galing sa ilang bucal ng malacucong tubig, tulad sa mga na sa taguiliran ng Makiling. Mga bulaclac na kusang sumisibol na ang marami sa kanila'y hindi pa napapangalanan, ang siyang pamuti ng mga pangpang ng batis na iyon; ngunit marahil ay kilala na ng mga doradong maliliit na hayop, ng mga paroparong sarisari ang lalaki, at may mga culay na azul at guinto, mapuputi at maiitim, sal-it sal-it na culay maniningning, makikintab, may mga taglay na mga rubi at mga esmeralda sa kanilang mga pacpac, at ng mga libolibong mga tutubing cumikinang ng tulad sa metal, at wari nasasabugan ng totoong mataas na guinto. Ang tunog ng pagaspas ng mga maliliit na mga hayop na ito, ang irit ng yayay na nag-iingay sa araw at gabi, ang huni ng ibon, o ang lagapak ng bulok na sanga ng kahoy na nahuhulog at nagcacasabitsabit sa lahat ng lugar ang siyang tanging sumisira ng catahimican ng talinghagang lugar na iyon.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,8,1253,"Malaonlaon din siyang nagpalacadlacad sa casucalan ng mga gumagapang na damo, na canyang pinangingilagan ang mga dawag na cumacapit sa canyang habitong guingon na tila mandin ibig siyang piguilin, at pinatitisodtisod maya't maya ang mga para ninyong di bihasang maglacad ng mga ugat ng mga kahoy na lumalabas sa lupa. Bigla siyang tumiguil: masasayang mga halakhakan at mga sariwang voces ang dumating sa canyang mga tainga, at nanggagaling ang mga voces at ang mga halakhakan sa batis, at nalalao'y lalong nalalapit.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,9,1254,"—Titingnan ko kung ako'y macacasumpong ng isang pugad,—ang sinasabi ng isang maganda at matimyas na voces na nakikilala ng cura;—ibig ko siya makita na hindi ""niya"" ako nakikita, ibig ko siyang sundan sa lahat ng daco.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,10,1255,Nagtago si pari Salvi sa licod ng malaking puno ng isang kahoy at saka nakinig.,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,11,1256,"—¿Sa macatuwid ay ibig mong gawin sa kanya ang sa iyo'y ginagawa ng cura, na binabantayan ka saan ka man pumaroon?—ang itinugon ng isang masayang voces.—¡Mag-ingat ka, sa pagka't nacayayayat at nacapagpapalalim ng mga mata ang panibugho!",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,12,1257,"—Hindi, hindi panibugho; kung di pagcaibig lamang na macaalam ng di ko talos!—ang isinasagot ng mataguinting na voces, samantalang, inuulit ng masaya:",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,13,1258,"—¡Siya nga, panibugho, panibugho!—at humahalakhak ng tawa.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,14,1259,"—Kung ako'y naninibugho, hindi ako ang hindi pakikita; ang hindi ko ipakikita'y siya, ng hindi siya mamasdan nino man.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,15,1260,"—Ngunit ikaw may hindi mo siya makikita, at iya'y hindi magaling. Ang lalong magaling, kung macacasumpong tayo ng pugad, ay ating ""iregalo"" sa cura, at sa gayo'y canyang mababantayan tayo, na hindi magcacailangang siya'y makita, ¿anong acala mo?",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,16,1261,—Hindi ako naniniwala sa mga pugad ng mga tagac—ang sagot ng isang voces; ngunit kailan ma't ako'y manibugho matututo akong magbantay na hindi ako makikita.,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,17,1262,"—At ¿paano? ¿at paano? ¿Bakit, gaya ba ng isang Sor Escucha?",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,18,1263,Nacapagpahakhak ng masaya ang gayong alaala sa pagcacolegiala.,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,19,1264,—¡Nalalaman mo na kung paano ang pagdaya kay Sor Escucha!,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,20,1265,"Nakita ni pari Salvi, mula sa canyang pinagtataguan si Maria Clara, si Victoria si Sinang na naglilibot sa ilog. Lumalacad ang tatlong ang tingin ay sa salamin ng tubig at nangaghahanap ng talinghagang pugad ng tagac: Basa sila hangang sa tuhod, na ano pa't nahihiwatigan sa mga malalapad na cunot ng kanilang mga sayang pangpaligo ang calugodlugod na hubog ng kanilang mga binti. Nacalugay ang kanilang buhoc at hubad ang kanilang mga bisig, at natatacpan ang katawan ng isang barong may malalapad na guhit at masasayang mga culay. Samantalang naghahanap sila ng isang bagay na hindi mangyayaring masumpungan ay namumuti tuloy sila ng mga bulaclac at nangunguha ng mga gulay sa pampang.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,21,1266,"Pinanonood ng fraileng Acteon na namumutla at hindi cumikilos ang mahinhing Dianang iyon; ang mga mata niyang numiningning sa madilim na hungcag na kinalalagyan ay hindi nangapapagal ng pagtataca sa mga mapuputi at parang linalic na mga bisig, yaong magandang liig hanggang pa pasimula ng dibdib; ang maliliit at culay rosang mga paang nangaglalaro sa tubig, pawang pumupucaw sa abang cataohan niya ng cacaibang mga damdamin at nagpapapanaguinip ng mga bagong caisipan sa nilalagnat niyang budhi.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,22,1267,"Sa licod ng isang pag-lico sa ilat, sa gitna ng masucal na cawayanan; nangawala ang mga matitimyas na mga dalagang iyon, at hindi na maringig ang kanilang malulupit na mga parungguit. Haling, nanglulupaypay, pigta ng pawis umalis si pari Salvi sa canyang pinagtataguan, at nagpalingaplingap sa canyang paliguidliguid, na ang mga mata'y hibang. Humintong hindi cumikilos, nagaalinlangan; humakbang ng ilan at anaki'y ibig sumunod sa mga dalaga, ngunit nagbalic at naglacad sa pampang at ang ibang mga kasama ng mga dalagang iyon ang siyang hinanap.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,23,1268,"Nakita niya sa malayo-layo roon, sa gitna ng batis, ang isang wari'y paliguang magaling ang pagcacabacod, at ang pinacabubong ay isang malagong cawayan; may nanggagaling doong masasayang mga voces ng babae. Napapamutihan ang paliguang iyon ng dahon ng mga niyog, mga bulaclac at mga bandera. Nacatanaw naman siya sa daco pa roon ng isang tulay na cawayan at sa dakong malayo'y mga lalaking nangaliligo, samantalang nangagcacagulo ang caramihang mga alilang lalaki at mga alilang babae sa palibot ng mga calang biglaan ang pagcacagawa at nangagsusumakit ng paghihimulmol sa mga inahing manoc, nangaghuhugas ng bigas, nag-iihaw ng ""lechon"" at iba pa. At doon sa cabilang ibayo, sa isang calinisang kanilang hinawan, sa loob ng lilim ng isang palapalang kanilang bagong itinayong ang mga haligui'y kahoy at ang bubong ay ""lona"" na"" ang isang bahagui at ang isang bahagui'y mga dahon ng malalaking kahoy, nangagcacatipon ang maraming mga lalaki't mga babae. Doo'y naroroon ang alferez, ang coadjutor, ang gobernadorcillo, ang teniente mayor, ang maestro sa escuela at ang maraming mga capitan at tenienteng ""pasado"", pati ni kapitang Basiliong ama ni Sinang, na dating kaaway ng nasirang si Don Rafael sa malaon ng pinag-uusapan. Sa kanya'y sinabi ni Ibarra: ""Pinag-uusapan natin ang isang catuwiran, at hindi mag-kaaway ang cahulugan ng pag-uusapin. At napahinuhod ng boong galac ng loob ang balitang mananalumpati ng mga ""conservador"" sa anyaya ni Ibarra, at tuloy nagpadala ng tatlong payo at saka ipinanalim sa kapangyarihan ng binata ang paglilingcod ng canyang mga alila.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,24,1269,"Sinalubong ang cura ng boong galac at pagpipitagan ng lahat, pati ng alferez.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,25,1270,"—¿Ngunit saan po nanggaling ang cagalanggalang na camahalan po ninyo?—ang itinanong sa kanya ng alferez, ng makita nito ang canyang mukhang puno ng galos, at ang canyang habito'y puspos ng mga dahon at ng mga tuyong sanga—¿Naparapa po ba ang cagalanggalang na camahalan ninyo?",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,26,1271,"—¡Hindi! ¡naligaw ako!—ang isinagot ni pari Salvi, at ibinaba ang canyang mga mata upang siyasatin ang canyang pananamit.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,27,1272,"Nangagbubucas ng mga botella ng limonada, nangagbibiyac ng mga niyog na mura at ng ang mga natatapos ng paliligo'y macainom ng canyang malamig na tubig at ng macacain ng canyang malambot na lamang higuit ang caputian sa gatas; at bucod sa roo'y pinag-aalayan pa ang mga dalaga ng isang cuintas na sampaga, na nasasal-itan ng mga rosa at ilang-ilang, na siyang nagbibigay bango sa nacalugay na buhoc. Sila'y nauupo o humihilig sa mga duyang nacabitin sa mga sanga ng mga kahoy, o nangaglilibang sa paglalaro sa paliguid ng isang batong malapad, na may nacalagay sa ibabaw nitong mga baraja, mga tablero, maliliit na mga libro, mga sigay at mga batong maliliit.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,28,1273,"Ipinakita nila sa cura ang buaya, datapwat tila mandin nalilibang ang isip sa ibang bagay, at kaya lamang pinansin ang sinalita sa kanya'y ng sa kanya'y sabihing si Ibarra ang may gawa ng gayong calaking sugat. Ngunit hindi mangyaring makita ang bantog at hindi napagkikilalang piloto; bago dumating ang alferez ay siya'y wala na.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,29,1274,"Sa cawacasa'y lumabas si Maria Clara sa paliguan, kasama ang canyang mga caibigang babae, sariwang tulad sa isang rosa sa unang umagang pamumucadcad na numiningning ang hamog na ang cawangis ay kislap ng diamante sa caayaayang ulbos ng bulaclac. Inihandog niya ang unang ngiti kay Crisostomo, at naucol ang unang pagdidilim ng canyang noo kay pari Salvi. Nahiwatigan nito, ngunit hindi nagbuntunghininga.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,30,1275,"Dumating ang oras ng pagcain. Nangagsiupo sa mesang pinangunguluhan ni Ibarra, ang cura, ang coadjator, ang alferez, ang gobernadorcillo at ilan pang mga capitan, sampo ng teniente mayor. Hindi ipinahintulot ng mga inang cumain ang sinomang lalaki sa mesa ng mga dalaga.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,31,1276,"—Hindi ka na ngayon, Albino, macapag panucala ng mga butas, pa na gaya ng sa mga bangca,—ani Leon sa nagseminarista.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,32,1277,—¿Ano? ¿ano iyon?—ang tanungan ng mga matatandang babae.,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,33,1278,"—Na ang mga bangca, mga ginoong babae, ay pawang mga buong-buo na tulad sa pinggang ito;—ang ipinaliwanag ni Leon.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,34,1279,"—¡Jesus, saramullo!—ang sigaw ni tia Isabel na ngumingiti.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,35,1280,"May nababatid na po ba kayong ano man, ginoong alferez, tungkol sa tampalasang nagpahirap sa katawan ni pari Damaso?—ang tanong sa alferez ni pari Salvi, sa horas na iyon ng pagcain.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,36,1281,"—¿Sino po bang tampalasan iyon, padre cura?—ang tanong ng alferez, na tinitingnan ang fraile, na guinagawang pinacasalamin sa mata ang vaso ng alac na canyang iniinom.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,37,1282,"—¡Aba, at sino pa po ba? ¡Yaong tampalasang camacalawa ng hapon ay bumuntal kay pari Damaso sa daan!",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,38,1283,—¿Bumuntal kay pari Damaso?—ang tanungan ng ilang voces.,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,39,1284,Wari'y ngumiti ang coadjutor.,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,40,1285,"—¡Tunay po, kaya't nararatay ngayon si pari Damaso! Sinasapantahang ang gumawa ng gayo'y si Elias ding sa inyo'y naglublob sa pusaw, ginoong alferez.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,24,SA GUBAT,41,1286,Namula sa hiya o sa alac ang alferez.,paragraph
