book_title,chapter_number,chapter_title,sentence_number,sentence_text
Noli Me Tangere,23,ANG PANGIGISDA,96,—Iyan nga po ang guinagawa co—ang sagot naman nito;—caya't ibig co na tuloy magcumpisal.
Noli Me Tangere,23,ANG PANGIGISDA,97,—¡Huwag!
Noli Me Tangere,23,ANG PANGIGISDA,98,"—ani Sinang,—uminom cayo ng cafeng nacapagpapasaya ng calooban."
Noli Me Tangere,23,ANG PANGIGISDA,99,"—Ngayon din, sa pagca't ganacacaramdam na aco ng calungcutan."
Noli Me Tangere,23,ANG PANGIGISDA,100,—¡Huwag cayong uminom niyan—ang paalaala ni tia Isabel;—uminom cayo ng cha at cumain cayo ng galletas; nacapagpapatahimic daw ng isip ang cha.
Noli Me Tangere,23,ANG PANGIGISDA,101,—¡Iinom din aco ng cha at cacain aco ng galletas!
Noli Me Tangere,23,ANG PANGIGISDA,102,—ang sagot ng mapagbigay loob na seminarista—ang cabutiha'y hindi catolicismo ang alin man sa mga inuming iyan.
Noli Me Tangere,23,ANG PANGIGISDA,103,—Nguni't ¿mangyayari ba ninyong ...? ang tanong ni Victoria.
Noli Me Tangere,23,ANG PANGIGISDA,104,—¿Cung macaiinom naman aco ng chocolate?
Noli Me Tangere,23,ANG PANGIGISDA,105,¡Mangyayari rin!
Noli Me Tangere,23,ANG PANGIGISDA,106,Huwag lamang na mapacalaon bago mananghalian....
Noli Me Tangere,23,ANG PANGIGISDA,107,"Maganda ang umaga: nagpapasimula na ng pagtinggad ang tubig, at sa liwanag na nanggagaling sa langit at sa sinag na sa tubig nagmumula, ang nangyayari'y isang caliwanagang tumatanglaw sa mga bagaybagay, na halos hindi nagcacaanino, isang maningning at malamig na liwanag, na nahahaluan ng mga culay na ating napagwawari sa mga tanging pintura tungcol sa dagat."
Noli Me Tangere,23,ANG PANGIGISDA,108,"Halos nangagagalac ang lahat, sinasanghod nila ang mahinang amihang untiunting napupucaw; sampong ang mga inang puspos sa paninimdim at mga pagpapaalaala'y nangagtatawanan at nangagbibiruan silasila."
Noli Me Tangere,23,ANG PANGIGISDA,109,—¿Natatandaan mo ba?
Noli Me Tangere,23,ANG PANGIGISDA,110,anang isa cay capitana Tica—¿natatandaan mo ba ng tayo'y nangaliligo sa ilog ng panahong dalaga pa tayo?
Noli Me Tangere,23,ANG PANGIGISDA,111,"Di caguinsaguinsa'y dumarating na dala ng agos ang malilit na bancang upac ng saguing, na may lulang iba't ibang bungang halamang nangasasalansan sa ibabaw ng mga mababangong bulaclac."
Noli Me Tangere,23,ANG PANGIGISDA,112,Bawa't isa sa mga bangca ay may maliliit na banderang kinasusulatan ng ating canicanyang pangalan....
Noli Me Tangere,23,ANG PANGIGISDA,113,—¿At cung bumabalic na tayo sa bahay?
Noli Me Tangere,23,ANG PANGIGISDA,114,"—ang isinalabat naman ng isa, na hindi nagpabayang macatapos ang nagsasalita; nararatnan nating wasac ang mga tulay na cawayan, at pagcacagayo'y napipilitan tayong tumawid sa ilat ..."
Noli Me Tangere,23,ANG PANGIGISDA,115,¡ang mga tampalasan!
Noli Me Tangere,23,ANG PANGIGISDA,116,—¡Siya nga—ani capitana Tica;—datapuwa't iniibig co pang mabasa ang laylayan ng aking saya cay sa ipakita ang aking paa: nalalaman co ng may mga matang nagmamasid na nagtatago sa mga damuhan sa pampang.
Noli Me Tangere,23,ANG PANGIGISDA,117,"Nangagkikindatan at nangagngingitian ang mga dalagang nacacarinig ng mga bagay na ito: hindi pumapansin ang mga iba, sa pagca't may sarili naman silang mga pinag-uusapan."
Noli Me Tangere,23,ANG PANGIGISDA,118,"Isa lamang tao, ang gumaganap ng pagcapiloto, ang nananatili sa hindi pag-imic at hindi nakikisama sa gayong mga pagcacatuwa."
Noli Me Tangere,23,ANG PANGIGISDA,119,"Siya'y isang binatang napagkikilalang malacas sa canyang pangangatawan, mga camay at paa, at may pagmumukhang nacacaakit ng pagmamasid dahil, sa canyang mapanglaw na malalaking mata at mainam na tabas ng canyang mga labi."
Noli Me Tangere,23,ANG PANGIGISDA,120,"Nahuhulog sa canyang malusog na liig ang canyang mga buhoc na maiitim, mahahaba at hindi inaalagaan; napagwawari sa mga cunot ng canyang itimang barong damit na magaspang ang canyang macapangyarihang mga casucasuang sumapi sa canyang maugat at lilis na mga bisig upang magamit na parang isang balahibong ibon lamang ang malapad at pagcalakilaking sagwang canyang itinitimon upang mapatnugutan ang dalawang bangca."
Noli Me Tangere,23,ANG PANGIGISDA,121,"Hindi miminsang nasubucan ang taong ito ni Maria Clarang siya'y pinagmamasdan: cung nagcacagayo'y dalidaling tumitingin siya sa ibang daco at tumatanaw sa malayo, sa bundoc, sa pampang."
Noli Me Tangere,23,ANG PANGIGISDA,122,"Nahabag ang dalaga sa canyang pag-iisa, caya't cumuha ng ilang galleta at saca inialay."
Noli Me Tangere,23,ANG PANGIGISDA,123,"Tiningnan siya ng pilotong wari'y nagtataca; nguni't sandaling sandali lamang tumagal ang gayong tingin: nuha ng isang galleta, at napasalamat sa maicling salita na bahagya na mawatasan sa cahinaan ng voces."
Noli Me Tangere,23,ANG PANGIGISDA,124,At sino ma'y hindi na muling naalaala siya.
Noli Me Tangere,23,ANG PANGIGISDA,125,"Hindi nacapagpapacunot ng alin mang bahagui ng canyang mukha ang masasayang tawanan at mga biruan ng mga binata't dalaga; hindi nacapagpapangiti sa canyang matatawaning si Sinang, na napipilitang sumandaling icucot ang kilay cung tumatanggap ng mga curot, upang manag-uli sa dating casayahan."
Noli Me Tangere,23,ANG PANGIGISDA,126,"Ipinagpatuloy ang canilang pagparoon sa mga baclad, pagcatapos na macapagagahan."
Noli Me Tangere,23,ANG PANGIGISDA,127,"Dalawa ang baclad na iyong natatayo sa catatagang pagcacaalayo, at capuwa pag-aari ni capitang Tiago."
Noli Me Tangere,23,ANG PANGIGISDA,128,"Natatanaw buhat sa malayo ang ilang tagac na nacadapo sa ibabaw ng mga dulo ng mga cawayang tolos, na ang anyo'y nagsisipanood, samantalang nangagliliparang ang tungo'y sa iba't ibang daco ang mga ""kalaway"" na hinihilahisan ng canilang mga pacpac ang dacong ibabaw ng dagatan at pinupuspos ang impapawid ng canilang mga huning nanunuot sa tainga."
Noli Me Tangere,23,ANG PANGIGISDA,129,"Sinundan ng tingin ni Maria Clara ang mga tagac, na ng malapit ang bangca ay nagliparang ang tungo'y sa calapit na bundoc."
Noli Me Tangere,23,ANG PANGIGISDA,130,—¿Nangagpupugad ba ang mga ibong iyan sa bundoc?
Noli Me Tangere,23,ANG PANGIGISDA,131,ang tanong ni Maria Clara sa piloto.
Noli Me Tangere,23,ANG PANGIGISDA,132,"—Marahil po, guinoo,—ang isinagot—nguni't sino ma'y wala pang nacacakita ng mga pugad na iyan."
Noli Me Tangere,23,ANG PANGIGISDA,133,—¿Wala bang pugad ang mga ibong iyan?
Noli Me Tangere,23,ANG PANGIGISDA,134,"—Inacala cong sila'y may pugad, sa pagca't cung hindi totoong culang-palad sila."
Noli Me Tangere,23,ANG PANGIGISDA,135,Nahiwatigan ni Maria Clara ang malungcot na pangungusap ng piloto ng gayong mga salita.
Noli Me Tangere,23,ANG PANGIGISDA,136,—¿Cung gayo'y paano?
Noli Me Tangere,23,ANG PANGIGISDA,137,"—Hindi raw, po, guinoo, nakikita ang mga pugad ng mga ibong iyan, at taglay naman ang bisa na huwag makita ang may dala ng pugad ng ""calaway"", at tulad sa calolowang hindi nakikita cung di sa makinis na salamin ng mga mata; gayon din namang hindi nakikita ang mga pugad na iyan cung hindi lamang sa salamin ng tubig."
Noli Me Tangere,23,ANG PANGIGISDA,138,Nag-anyong nag-iisip-isip si Maria Clara.
Noli Me Tangere,23,ANG PANGIGISDA,139,Samantala'y dumating sila sa bangca; itinali ng matandang bangkero ang mga sasacyan sa isang tolos na cawayan.
Noli Me Tangere,23,ANG PANGIGISDA,140,—¡Hintay muna!
Noli Me Tangere,23,ANG PANGIGISDA,141,"—ani tia Isabel sa anac na lalaki ng matandang talagang aacyat na sanang dala ang panaloc,—kinacailangang mahanda muna ang sinigang at ng tuloy-tuloy sa sabaw ang mga isda panggagaling sa tubig."
Noli Me Tangere,23,ANG PANGIGISDA,142,—¡Mabait na tia Isabel!
Noli Me Tangere,23,ANG PANGIGISDA,143,—ang biglang sinabi ng seminarista;—aayaw na susumandali ma'y damdamin ng isda ang pagcahiwalay sa tubig.
Noli Me Tangere,23,ANG PANGIGISDA,144,"Balitang magaling na magluto, baga ma't may malinis na mukha, si Andeng na capatid sa gatas ni Maria Clara."
Noli Me Tangere,23,ANG PANGIGISDA,145,"Naghanda ng hugas-bigas, mga camatis at camias, at tinutulungan o inaabala caya siya ng ilang marahil nangagnanais na sila'y canyang calugdan."
Noli Me Tangere,23,ANG PANGIGISDA,146,"Linilinis ng mga dalaga ang mga talbos ng calabaza, hinihimay ang mga patani at pinapuputolputol ang mga paayap ng casinghahaba ng cigarrillo."
Noli Me Tangere,23,ANG PANGIGISDA,147,"Upang libangin ang cainipan ng mga nagmimithing makita cung paano lalabas sa canilang bilangguan ang mga isdang buhay at nangaggagalawan, kinuha ng magandang si Iday ang canyang arpa."
Noli Me Tangere,23,ANG PANGIGISDA,148,"Hindi lamang mainam tumugtog si Iday ng instrumentong ito, cung hindi bucod sa rito'y may magagandang daliri."
Noli Me Tangere,23,ANG PANGIGISDA,149,"Nangagpacpacan ang mga cabataan, hinagcan siya ni Maria Clara: ang arda ang siyang instrumentong lalong tinutugtog sa lalawigang iyon at siyang nauucol sa gayong mga sandali."
Noli Me Tangere,23,ANG PANGIGISDA,150,"—¡Cantahin mo, Victoria, ""Ang cancion ng Matrimonio""!"
Noli Me Tangere,23,ANG PANGIGISDA,151,—ang hiningi ng mga ina.
Noli Me Tangere,23,ANG PANGIGISDA,152,"Tumutol ang mga lalaki, at si Victoriang may mainam na voces ay dumaing na siya'y namamalat daw."
Noli Me Tangere,23,ANG PANGIGISDA,153,"""Ang cancion ng Matrimonio'y"" isang magandang tulang tagalog na nagsasaysay ng mga cahirapan at mga calungcutan ng matrimonio, na hindi binabangguit ang alin man sa canyang mga catuwaan."
Noli Me Tangere,23,ANG PANGIGISDA,154,Nang magcagayo'y hiningi nilang cumanta si Maria Clara.
Noli Me Tangere,23,ANG PANGIGISDA,155,"—Pawang malulungcot na lahat ang aking mga ""cancion""."
Noli Me Tangere,23,ANG PANGIGISDA,156,—¡Hindi cailangan!
Noli Me Tangere,23,ANG PANGIGISDA,157,¡hindi cailangan!
Noli Me Tangere,23,ANG PANGIGISDA,158,—ang sabihan ng lahat.
Noli Me Tangere,23,ANG PANGIGISDA,159,"Hindi na siya napapamanhic; tinangnan ang arpa, tumugtog ng isang ""preludio"" o pangunahin at cumantang ang voces ay mataguinting, calugodlugod nat agad ang damdamin:"
Noli Me Tangere,23,ANG PANGIGISDA,160,"Natapos ang voces, huminto, napipi ang arpa, at gayon ma'y nagsisipanatili sa pakikinig; sino ma'y walang pumalacpac."
Noli Me Tangere,23,ANG PANGIGISDA,161,Naramdaman ng mga dalagang napupuno ng luha ang canilang mga mata.
Noli Me Tangere,23,ANG PANGIGISDA,162,Tila mandin nababagot si Ibarra at ang binatang piloto'y nacatanaw sa malayo at hindi cumikilos.
Noli Me Tangere,23,ANG PANGIGISDA,163,Di caguinsaguinsa'y narinig ang isang tunog na nacabibingi; sumigaw ang mga babae at tinacpan ang canilang mga tainga.
Noli Me Tangere,23,ANG PANGIGISDA,164,"Yao'y gawa ng naguing seminaristang si Albino, na hinihipan ng boong lacas ng canyang lalamunan ang sungay ng calabaw, na ""tambuli"" cung tawaguin."
Noli Me Tangere,23,ANG PANGIGISDA,165,Nanag-uli ang tawanan at ang galak; ang mga matang dating puno ng luha ay sumaya.
Noli Me Tangere,23,ANG PANGIGISDA,166,"—Datapuwa't ¿cami ba'y bibingihin mo, hereje?"
Noli Me Tangere,23,ANG PANGIGISDA,167,—ang sigaw sa canya ni tia Isabel.
Noli Me Tangere,23,ANG PANGIGISDA,168,—¡Guinoong babae!
Noli Me Tangere,23,ANG PANGIGISDA,169,"—ang sagot ng naguing seminarista ng boong cataimtiman;—may naringig acong sinasabing isa raw dukhang trompetero doon sa mga pampangin ng Rhin, na nacapag-asawa, sa isang dalagang mahal at mayaman, dahil sa pagtugtog ng trompeta lamang."
Noli Me Tangere,23,ANG PANGIGISDA,170,"—¡Tunay nga, ang trompetero sa Sackingen!"
Noli Me Tangere,23,ANG PANGIGISDA,171,"—ang idinugtong ni Ibarra, na hindi mangyaring di makipanayam sa bagong casayahan."
Noli Me Tangere,23,ANG PANGIGISDA,172,—¿Narinig na ninyo?
Noli Me Tangere,23,ANG PANGIGISDA,173,—ang ipinagpatuloy ni Albino;—caya nga ibig cong tingnan cung magcacaroon aco ng gayon ding capalaran.
Noli Me Tangere,23,ANG PANGIGISDA,174,"At muli na namang hinipan ng lalo pa manding malacas ang matunog na sungay, at sinasadyang ilapit sa mga tainga ng mga dalagang nagpapakita ng capanglawan."
Noli Me Tangere,23,ANG PANGIGISDA,175,Sa gayo'y nagcaroon nga ng caunting caguluhan; siya'y pinahimpil ng mga ina sa cahahampas ng chinelas at cacucurot.
Noli Me Tangere,23,ANG PANGIGISDA,176,—¡Aray!
Noli Me Tangere,23,ANG PANGIGISDA,177,¡aray!
Noli Me Tangere,23,ANG PANGIGISDA,178,"—ang sinabi niya, na hinihipo ang canyang mga bisig—¡Gaano ang layong ikinahihiwalay ng Filipinas sa mga pampangin ng Rhin!"
Noli Me Tangere,23,ANG PANGIGISDA,179,"""¡Oh tempora!"
Noli Me Tangere,23,ANG PANGIGISDA,180,¡oh mores!
Noli Me Tangere,23,ANG PANGIGISDA,181,""" Binibigyan ang iba ng ganting-pala at balabal ng cahihiyan ang ibinibigay naman sa iba."
Noli Me Tangere,23,ANG PANGIGISDA,182,"Nangagtatawanan na ang lahat sampo ni Victoria, gayon ma'y sinasabi ng may masasayang mata na si Sinang cay Maria Clara ng sabing marahan:"
Noli Me Tangere,23,ANG PANGIGISDA,183,—¡Mapalad icaw!
Noli Me Tangere,23,ANG PANGIGISDA,184,"¡Ay, aco ma'y cacanta rin cung mangyayari sana!"
Noli Me Tangere,23,ANG PANGIGISDA,185,"Sa cawacasa'y ipinagbigay alam ni Andeng, na nacahanda na ang sabaw upang matanggap ang doo'y ilalagay."
Noli Me Tangere,23,ANG PANGIGISDA,186,"Nanhic, ng magcagayon, ang nagbibinata ng anac ng mangingisda, sa pabahay ng baclad, na na sa dacong dulong pinagtatalicupan nito at doo'y maisusulat ang ""Lasciate ogni speranza voi ch'entrate"", cung marunong sana at nacacawatas ng wicang italiano ang mga culang palad na mga isda: ang pumapasoc sa canila roo'y hindi lumalabas cung di ng mamatay."
Noli Me Tangere,23,ANG PANGIGISDA,187,"Yao'y isang culong na may mga isang metro ang luang, na ang pagcacaanyo'y macatitindig ang isang tao sa itaas upang buhat doo'y mahaguip ng saloc ang mga isda at maitaas."
Noli Me Tangere,23,ANG PANGIGISDA,188,—¡Diyan ang tunay na hindi aco mayayamot na mamingwit!
Noli Me Tangere,23,ANG PANGIGISDA,189,—ang sabi ni Sinang na nanginginig sa galac.
Noli Me Tangere,23,ANG PANGIGISDA,190,"Nangagmamasid ng di cawasa ang lahat: nakikinikinita na ng ibang nangagpapalagan at naglulucsuhan ang mga isda sa loob ng lambat ng panaloc, cumikinang ang canilang makikintab na caliskis at iba pa."
Noli Me Tangere,23,ANG PANGIGISDA,191,"Gayon man, ng isisilid ng binata ang lambat ay walang ano mang lumulucsong isda."
Noli Me Tangere,23,ANG PANGIGISDA,192,"—Marahil puno,—ang marahang sabi ni Albino; mahiguit ng limang araw na hindi pinapandaw."
Noli Me Tangere,23,ANG PANGIGISDA,193,Itinaas ng mangingisda ang saloc....
Noli Me Tangere,23,ANG PANGIGISDA,194,¡ay!
Noli Me Tangere,23,ANG PANGIGISDA,195,cahi't isang isda man lamang ay walang nacapamuti sa lambat; sa pagcahulog ng masaganang patac ng tubig na liniliwanagan ng araw ay wari'y nagtatawa ng mataguinting.
Noli Me Tangere,23,ANG PANGIGISDA,196,"Isang ""¡ah!"
Noli Me Tangere,23,ANG PANGIGISDA,197,""" ng pagtataca, ng sama ng loob, ng pagcabigo ang tumacas sa mga labi ng lahat."
Noli Me Tangere,23,ANG PANGIGISDA,198,"Inulit ng binata ang paglulubog ng saloc, at gayon din ang kinahinatnan."
Noli Me Tangere,23,ANG PANGIGISDA,199,—¡Hindi mo nalalaman ang iyong hanap-buhay!
Noli Me Tangere,23,ANG PANGIGISDA,200,"—ang sa canya'y sinabi ni Albino, at umukyabit ito sa pabahay ng baclad at inagaw ang saloc sa cama'y ng binata—¡Makikita ninyo ngayon!"
Noli Me Tangere,23,ANG PANGIGISDA,201,"¡Andeng, bucsan mo na ang palayoc!"
Noli Me Tangere,23,ANG PANGIGISDA,202,Datapuwa't si Albino ma'y hindi nacacaalam: nanatili sa pagcawalang laman ang saloc.
Noli Me Tangere,23,ANG PANGIGISDA,203,Pinagtawanan siya ng lahat.
Noli Me Tangere,23,ANG PANGIGISDA,204,—¡Huwag cayong maingay at naririnig cayo ng mga isda ay ayaw pahuli!
Noli Me Tangere,23,ANG PANGIGISDA,205,—¡Marahil punit ang lambat na ito!
Noli Me Tangere,23,ANG PANGIGISDA,206,Nguni't walang casirasira ang lambat.
Noli Me Tangere,23,ANG PANGIGISDA,207,"—Pabayaan mo't aco,—ang sa canya'y sinabi ni Leong nangingibig cay Iday."
Noli Me Tangere,23,ANG PANGIGISDA,208,"Siniyasat na magaling nito ang calagayan ng baclad, minasdan ang lambat, at ng matanto na niyang pawang magaling ang calagayan ay tumanong:"
Noli Me Tangere,23,ANG PANGIGISDA,209,—¿Talastas ba ninyong magaling na may limang araw ng hindi pinapandaw ito?
Noli Me Tangere,23,ANG PANGIGISDA,210,—¡Totoong nalalaman namin!
Noli Me Tangere,23,ANG PANGIGISDA,211,"Niyong araw na bago mag ""Todos los Santos"" ang cahulihulihang pagcapandaw nito."
Noli Me Tangere,23,ANG PANGIGISDA,212,—Cung gayo'y o encantado ang dagatan o macacahuli aco ng cahi't iilan.
Noli Me Tangere,23,ANG PANGIGISDA,213,Inilubog sa tubig ni Leon ang saloc; datapuwa't nalarawan sa mukha niya ang panguiguilalas.
Noli Me Tangere,23,ANG PANGIGISDA,214,Sandaling tiningnan niya ng walang imic ang calapit na bundoc at ipinagpatuloy ang pag paparoo't parito ng saloc sa tubig: pagcatapos ay umanas na hindi inaalis sa tubig ang saloc:
Noli Me Tangere,23,ANG PANGIGISDA,215,—¡Isang buaya!
Noli Me Tangere,23,ANG PANGIGISDA,216,—¡Isang buaya!
Noli Me Tangere,23,ANG PANGIGISDA,217,—ang canilang inulit.
Noli Me Tangere,23,ANG PANGIGISDA,218,"Nagpalipatlipat ng boong tulin sa mga bibig ang salitang iyon, sa guitna ng pagcatacot at pagcamangha ng lahat."
Noli Me Tangere,23,ANG PANGIGISDA,219,—¿Ano ang sabi ninyo?
Noli Me Tangere,23,ANG PANGIGISDA,220,—ang itinanong nila sa canya.
Noli Me Tangere,23,ANG PANGIGISDA,221,"—Ang sabi co'y may isang buayang nahuli,—ang ipinagmatigas na sabi ni Leon, saca inilubog sa tubig ang tagdang cawayan ng saloc, at nagpatuloy ng pagsasalita:"
Noli Me Tangere,23,ANG PANGIGISDA,222,—¿Naririnig ba ninyo ang tunog na iyan?
Noli Me Tangere,23,ANG PANGIGISDA,223,"Iya'y hindi ang buhangin; iyan ang matigas na balat, ang licod ng buaya."
Noli Me Tangere,23,ANG PANGIGISDA,224,¡Nakikita ba ninyo ang paggalaw ng mga cawayan?
Noli Me Tangere,23,ANG PANGIGISDA,225,"Iya'y siya na nagpupumiglas, datapuwa't siya'y nababaluctot; ¡hintay cayo ...! malaki: may isang dangcal halos o mahiguit pa ang lapad ng canyang catawan."
Noli Me Tangere,23,ANG PANGIGISDA,226,—¿Ano ang marapat gawin?
Noli Me Tangere,23,ANG PANGIGISDA,227,—ang tanungan.
Noli Me Tangere,23,ANG PANGIGISDA,228,—¡Hulihin!
Noli Me Tangere,23,ANG PANGIGISDA,229,—ang sabi ng isang voces.
Noli Me Tangere,23,ANG PANGIGISDA,230,—¡Jesus!
Noli Me Tangere,23,ANG PANGIGISDA,231,at ¿sino ang huhuli?
Noli Me Tangere,23,ANG PANGIGISDA,232,Sino ma'y walang humahandog na sumisid sa calaliman.
Noli Me Tangere,23,ANG PANGIGISDA,233,Ang tubig ay malalim.
Noli Me Tangere,23,ANG PANGIGISDA,234,—¡Dapat na itali natin siya sa ating bangca at saca caladcarin ng boong pagdiriwang!
Noli Me Tangere,23,ANG PANGIGISDA,235,—ani Sinang.
Noli Me Tangere,23,ANG PANGIGISDA,236,—¡Dapat bang canin ang mga isdang talagang cacanin natin!
Noli Me Tangere,23,ANG PANGIGISDA,237,—¡Hindi pa aco nacacakita hangga ngayon ng isang buayang buhay!
Noli Me Tangere,23,ANG PANGIGISDA,238,—ang ibinulong ni Maria Clara.
Noli Me Tangere,23,ANG PANGIGISDA,239,"Nagtindig ang piloto, cumuha ng isang mahabang lubit at malicsing pumanhic sa pinacabatalan ng baclad."
Noli Me Tangere,23,ANG PANGIGISDA,240,Ipinagcaloob ni Leong ang piloto'y siyang humalili sa canyang kinalalagyan.
Noli Me Tangere,23,ANG PANGIGISDA,241,"Lumucso ang piloto sa loob ng pabahay ng baclad, sa guitna ng pagtataca at baga man nangagsisigawan ang lahat."
Noli Me Tangere,23,ANG PANGIGISDA,242,—¡Dalhin po ninyo ang sundang na ito!
Noli Me Tangere,23,ANG PANGIGISDA,243,"—ang sigaw ni Crisostomo, at sa canya'y iniaabot ang binunot na isang malapad na sundang na gawa sa Toleod."
Noli Me Tangere,23,ANG PANGIGISDA,244,"Datapuwa't napaiimbulog na ang libolibong patac, at naghilom na ang tubig ng boong talinghaga."
Noli Me Tangere,23,ANG PANGIGISDA,245,"—¡Jesus, Maria y Jose!"
Noli Me Tangere,23,ANG PANGIGISDA,246,—ang sigawan ng mga babae.
Noli Me Tangere,23,ANG PANGIGISDA,247,—¡Magcacasacuna tayo!
Noli Me Tangere,23,ANG PANGIGISDA,248,"¡Jesus, Maria y Jose!"
Noli Me Tangere,23,ANG PANGIGISDA,249,"—Huwag cayong mabahala, mga guinoong babae,—ang sa canila'y sinabi ng matandang bangkero,—cung sa lalawiga'y may isang macagagawa ng ganyang bagay, iya'y ""siya."
Noli Me Tangere,23,ANG PANGIGISDA,250,""""
Noli Me Tangere,23,ANG PANGIGISDA,251,—¿Ano ang pangalan ng binatang iyan?
Noli Me Tangere,23,ANG PANGIGISDA,252,—ang itinanong nila.
Noli Me Tangere,23,ANG PANGIGISDA,253,"—Tinatawag namin siyang si ""Piloto"": sa mga pilotong nakilala co'y siya ang magaling sa lahat; ang casam-an lamang ay hindi niya kinaguiguiliwan ang hanap-buhay na iyan."
Noli Me Tangere,23,ANG PANGIGISDA,254,"Ang tubig ay gumagalaw, umaalimpuyo ang tubig: tila mandin may nagbubuno sa ilalim; umuuga ang baclad."
Noli Me Tangere,23,ANG PANGIGISDA,255,"Hindi umiimic ang lahat, pinipiguil ang paghinga."
Noli Me Tangere,23,ANG PANGIGISDA,256,Pinipisil ni Ibarra ng nangangatal niyang camay ang puluhan ng matalas na sundang.
Noli Me Tangere,23,ANG PANGIGISDA,257,Tila mandin ang pagbubuno'y natapos na.
Noli Me Tangere,23,ANG PANGIGISDA,258,"Sumungaw sa ibabaw ng tubig ang ulo ng binata, na binati ng masayang sigawan: punong-puno ng mga luha ang mga mata ng mga babae."
Noli Me Tangere,23,ANG PANGIGISDA,259,"Umakyat ang piloto na hawak ang dulo ng lubid, at ng na sa batalan na'y saca hinila ang lubid na iyon."
Noli Me Tangere,23,ANG PANGIGISDA,260,Lumitaw ang buaya: nacatali ang lubid ng lambal na pahilis sa liig at sa dacong buntot.
Noli Me Tangere,23,ANG PANGIGISDA,261,"Malaking buaya iyon, na gaya na nga ng ibinalita na ni Leon may mga pinta, at sa ibabaw ng canyang licod ay may sumisibol ng lumot, na sa mga buaya'y siyang pinacauban cung baga sa tao."
Noli Me Tangere,23,ANG PANGIGISDA,262,"Umaatungal na parang vaca, hinahagkis ng canyang buntot ang mga dinding ng baclad, cumacapit doon, at inginananganga ang canyang maitim at cagulatgulat na bunganga na ano pa't ipinakikita ang canyang mahahabang mga pangil."
Noli Me Tangere,23,ANG PANGIGISDA,263,Nag-iisa ang piloto sa paghila sa buaya sa itaas: walang nacacagunitang sa canya'y tumulong.
Noli Me Tangere,23,ANG PANGIGISDA,264,"Nang wala na sa tubig at ng mailagay na sa ibabaw ng batalan, tinapacan ng piloto ang buaya ng canyang paa; tinicom ng canyang malacas na camay ang pagcalalaking mga panga, at binantang talian ang nguso ng matibay na gapos."
Noli Me Tangere,23,ANG PANGIGISDA,265,"Tinicman ng buaya ang huling pagpipiglas, ibinalantoc ang catawa't saca ipinalo sa batalan ang malacas niyang buntot, at pagcacawala'y sumibat at nilucso ang dagatan, sa dacong labas ng baclad, na ano pa't nacaladcad ang sa canya'y nagpapasuco."
Noli Me Tangere,23,ANG PANGIGISDA,266,Walang salang mapapatay ang piloto; isang sigaw ng panghihilacbot ang tumacas sa lahat ng mga dibdib.
Noli Me Tangere,23,ANG PANGIGISDA,267,Matuling tulad sa lintic ay biglang nahulog sa tubig ang isang catawan; bahagya na sila nagcapanahong makitang si Ibarra iyon.
Noli Me Tangere,23,ANG PANGIGISDA,268,"Hindi hinimatay si Maria Clara, sa pagca't hindi pa natututo ang mga filipinang maghimatay."
Noli Me Tangere,23,ANG PANGIGISDA,269,"Nakita nilang namula ang mga alon, nadampol ng dugo ang tubig."
Noli Me Tangere,23,ANG PANGIGISDA,270,"Lumucso sa malalim na tubigang binatang mangingisda na hawac ang canyang guloc, sumunod sa canya ang canyang ama; datapuwa't bago pa lamang nacasisisid sila'y siyang paglutang naman ni Crisostomo at ng piloto na capuwa nacacapit sa bangcay ng buaya."
Noli Me Tangere,23,ANG PANGIGISDA,271,Ang boong tiyang maputi nito'y baac at nacapaco sa lalamunan ang sundang.
Noli Me Tangere,23,ANG PANGIGISDA,272,Hindi maisaysay ang catowaan: libolibong camay ang sa canila'y umabot upang iahon sila sa tubig.
Noli Me Tangere,23,ANG PANGIGISDA,273,Nahihibang halos ang matatandang babae at sila'y nangagtatawanan at nangagdarasal.
Noli Me Tangere,23,ANG PANGIGISDA,274,Nalimutan ni Andeng na macaatlo ng sumulac ang canyang sinigang: nabubo ang lahat ng sabaw at namatay ang apoy.
Noli Me Tangere,23,ANG PANGIGISDA,275,Si Maria Clara lamang ang hindi macapagsalita.
Noli Me Tangere,23,ANG PANGIGISDA,276,Hindi naano si Ibarra; nagcaroon ng bahagyang galos sa bisig ang piloto.
Noli Me Tangere,23,ANG PANGIGISDA,277,—¡Cayo ang pinagcacautangan co ng aking buhay!
Noli Me Tangere,23,ANG PANGIGISDA,278,"—ang sabi ng piloto cay Ibarrang nagbabalot ng mga mantang lana at mga ""tapiz""."
Noli Me Tangere,23,ANG PANGIGISDA,279,Ang anyo ng voces ng piloto'y tila mandin may pighati.
Noli Me Tangere,23,ANG PANGIGISDA,280,"—Totoong masulong po cayo sa panganib,—ang sa canya'y isinagot ni Ibarra;—uli-uli huwag po ninyong tutucsuhin ang Dios."
Noli Me Tangere,23,ANG PANGIGISDA,281,—¡Cung di ca sana nacabalic!...ang ibinulong ni Maria Clarang namumutla at nangangatal pa.
Noli Me Tangere,23,ANG PANGIGISDA,282,"—¡Cung di sana aco nacabalic at icaw ay sumunod sa akin,—ang isinagot ng binata, na canyang ipinagpatuloy ang caisipan,—sa ilalim ng dagata'y ""mapapasama aco disin sa aking familia!"
Noli Me Tangere,23,ANG PANGIGISDA,283,""""
