book_title,chapter_number,chapter_title,sentence_number,sentence_text
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,98,"Sa aking pagngangalit, dinala ko kinabukasan sa eskuelahan ang mga pamalo, at muling sinimulaan ko ang aking katampalasanang gawa."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,99,"Nawala ang katiwasayan, at muling naghari na naman ang kapanglawan sa mga mukha ng mga batang nagpapasimula na ng paggiliw sa akin: sila ang tanging mga karayama ko, ang tangi kong mga kaibigan."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,100,"Baga man pinagsisikapan kong magdamot ng pamamalo, at kung namamalo man ako'y pinagagaang ko hanggang sa abot ng kaya; gayon ma'y dinaramdam nila ng malabis ang kanilang pagkaamis, ang kanilang pagkaimbi at nangagsisitangis ng di ugaling saklap."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,101,"Dumarating sa aking puso ang bagay na iyon, at kahit nagngitngitngit ako sa sariling kalooban ng laban sa kanilang haling na magugulang, gayon ma'y hindi ako makapanghiganti sa mga walang malay-salang tinatampalasan ng maling mga kaisipan ng kanilang mga ama."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,102,"Nakapapaso sa akin ang kanilang mga luha: hindi magkasiya sa loob ng aking dibdib ang aking puso, at ng araw na iyo'y iniwan ko ang pagtuturo, baga man di pa sumasapit ang horas, at omowi ako sa aking bahay upang tumangis na nagiisa...."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,103,"Marahil mamangha po kayo sa aking pagkamaramdamin, nguni't kung kayo'y malagay sa aking katayua'y inyong mapagkukuro."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,104,"Sinasabi sa akin ng matandang Don Anastasio:—""¿Humihingi ng palo ang mga ama?"
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,105,"¿Bakit hindi ninyo sila ang pinalo?"""
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,106,Dahil dito'y nagsasakit ako.
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,107,Nakikinig si Ibarrang nag-iisip isip.
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,108,—Bahagya pa lamang akong gumagaling sa sakit ay nagbalik ako sa eskuelahan at nasumpungan kong ikalimang bahagi na lamang ang natitira sa kanila.
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,109,"Nangagsitakas ang mga pinakamagaling, dahil sa panunumbalik ng dating palakad, at sa mga natitira, sa ilang batang kaya pumapasok sa eskuelaha'y ng hindi makagawa sa kanilang bahay, sino ma'y walang bumati sa akin sa aking paggaling: sa ganang kanila'y walang malasakit ang gumaling ako o hindi; marahil lalong inibiig sana nila ang ako'y manatili sa pagkakasakit, sa pagka't tunay nga't lalong mainam mamalo ang maestrong panghalili sa akin, nguni't ang kapalit naman nito'y bihirang pumaroon sa pagtuturo sa eskuelahan."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,110,"Ang mga ibang tinuturuan ko, yaong mga batang napipilit ng kanilang mga magulang na pumasok sa eskuelahan, ang ginagawa'y nangaglalagalag sa ibang dako."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,111,"Binibigyang kasalanan nila ako, na sila'y aking pinagpakitaan ng mairuging loob at sinisisi nila ako ng mainam."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,112,"Gayon man, ang isang anak ng tagabukid, na dumadalaw sa akin sa buong aking pagkakasakit, kaya hindi na pumapasok ay dahil sa siya'y nagsakristan: sinasabi ng sakristan mayor na hindi raw marapat na magmarani sa eskuelahan ang mga sakristan, sa pagka't bababa ang kanilang uri."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,113,—At ¿nagkasiya na po ba kayo sa inyong mga bagong tinuturuan?
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,114,"—¿May magagawa pa po ba akong ibang bagay?—ang isinagot.—Gayon man sa pagka't maraming nangyaring mga bagay-bagay, samantalang may sakit ako'y nahalinhan kami ng kura."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,115,"Sumibol sa akin ang isang bagong pag-asa, at ginawa ko na naman ang isang pamuling pagtikim, at ng huwag malubos na totoo ang pagkasayang ng panahon ng mga bata at pakinabangan hanggang sa abot ng kaya ang mga palo; na ang mga pagkahiyang iyo'y mapag-anihan man lamang nila ng kahi't kakaunting bunga, ang siya kong inisip."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,116,"Yamang hindi nila ako mangyaring kagiliwan ngayon, ninais kong may maalaala sila sa aking hindi napakasaklap kung may maisimpan silang ano mang bagay na pakikinabangang ako ang may turo."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,117,"Talastas na po ninyong na sa wikang kastila ang mga libro sa karamihan ng mga eskuelahan, liban na lamang sa katekismong tagalog na nagbabago, alinsunod sa samahan ng mga fraileng kinapapanigan ng kura."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,118,"Ang karaniwan ng mga librong ito'y mga ""novena"" mga, trisagio, ang katekismo ni Padre Astete, na ang nakukuba nilang kabanalan doo'y kawangis din kung naging sa mga ereje ang mga librong iyon."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,119,"Sa pagka't hindi manyaring sila'y aking maturuan ng wikang kastila, at hindi ko rin naman maisatagalog ang gayong karaming mga libro, pinapilitan kong halinhang unti-unti ng maiikling bahaging sipi sa mga napapakinabangang mga librong tagalog, gaya baga ng maliit na kasaysayan ng pakikipagkapuwa tao ni Hortensio at ni Feliza, ilang mga maliliit na librong patnugot sa pagsasaka, at iba pa."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,120,"Manakanakang isinasatagalog ko ang maliliit na libro, gaya ng Historia ng Filipinas ni Padre Barranera, at pagkatapos ay aking idinidikta, upang kanilang tipuning na sa mga kuaderno, at kung minsa'y aking dinaragdagan ng sariling mga pagpapahiwatig."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,121,"Sa pagka't wala akong mga ""mapa"" upang sa kanila'y makapagturo ako ng Geografia, sinalin ko ang isang mapang nakita ko sa ""kabekera"" (pangulong bayan ng lalawigan), at sa pamamag-itan ng sinalin kong ito, at ng mga baldosa ng yapakan, na iulat ko sa kanila ng kaunti ang anyo nitong ating lupain."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,122,"ngayo'y ang mga babae naman ang nangagkagulo; nangagkasiya ang mga lalaki sa pag-ngiti, dahil sa gayong gawa ko'y kanilang namamasdan daw ang isa sa aking mga kaululan."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,123,"Ipinatawag ako ng bagong kura, at kahi't hindi ako pinag-wikaan, gayon ma'y sinabi sa aking ang religion daw ang dapat kong pagsikapan, at bago ko ituro ang mga bagay na ito'y dapat na ipakilala ng mga bata, sa pamamamag-itan ng isang pagsusulit, na totoong nasasaulo na nila ang mga Misterio, ang Trisagio at ang Katolikismo ng Doktrina Kristiana."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,124,"Samantala'y nagpapagal nga ako at ng maging ""papagayo"" ang mga bata, at kanilang masaulo ang lubhang maraming bagay na hindi napagtatalos isa man lamang salita."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,125,"Marami sa kanila ang nakasasaulo ng mga ""Misterio"" at ""Trisagio"", datapuwa't nanganganib akong masayang ang aking mga pagpupumilit tungkol sa kay Padre Astete, sa pagka't hindi pa totoong napag-wawari ng marami sa aking mga tinuturuan ang pagkakaiba't iba ng mga tanong at ng mga sagot, at ang dapat na maging kahulugan ng dalawang ito."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,126,"¡At sa ganitong kalagaya'y mamamatay tayo, at ganyan din ang gagawin ng mga ipanganganak, samantalang sa Europa'y pinag-uusapan ang nauukol sa pagsulong."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,127,"—¡Howag baga naman tayong napakamahiligin sa pag-asang dito sa atin ay wala ng kagalingang mangyayari!—ang itinutol ni Ibarra, at saka nagtindig."
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,128,Pinahatdan ako ng isang anyaya ng teniente mayor upang ako'y dumalo sa isang pulong sa tribunal ...
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,129,¿Sino ang nakaaalam kung doo'y magkakaroon po kayo ng sagot sa inyong mga tanong?
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,130,"Nagtindig din ang maestro sa escuela, nguni't umiiling, tanda ng pagkukulang tiwala, at sumagot:"
Noli Me Tangere,19,MGA KINASAPITAN NG ISANG MAESTRO SA ESCUELA,131,"—Makikita ninyo't matutulad sa aking mga binalak ang layong kanilang sinabi sa akin, at kung hindi, ¡tingnan natin!"
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,1,Yao'y isang salas na may labingdalawa o labing-limang metro ang haba may walo o sampong metro ang luang.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,2,"Ang mga pader ng salas na iyo'y pinaputi ng pintang apog at punong-puno ng mga dibujong uling ang iginuhit na humigit kumulang ang kapangitan, humigit kumulang ang kasalaulaan, na may mga kahalong paunawang sulat upang mapag-unawang magaling ang mga kahulugan noon."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,3,"Namamasdan sa isang sulok na nakasandal ng mahusay na pagkakahanay ang may sampong mga lumang fusil na batong pingkian ang pangpaputok na kahalo ng sableng kalawangin, mga espadin at mga talibong: yaon ang mga sandata ng mga ""kuadrillero."""
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,4,"Sa isang dulo ng salas na napapapamutihan ng maruruming mga ""kortinang"" pula, natatago ang larawan ng hari, na nakasabit sa pader, nakapatong sa isang tarimang kahoy ang isang lumang sillong nakabuka ang kanyang wasak na mga brazo; sa harapa'y may isang malaking mesang kahoy na narurungisan ng tinta na may mga ukit na mga salita at mga unang letra ng pangalan kawangis ng marami sa mga mesa sa mga tindahan ng alak at cerveza sa Alemania, na karaniwang paroonan ng mga estudiante."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,5,Mga sirang bankko at silla ang siyang nakahuhusto ng mga kasangkapan.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,6,"Ito ang salas na pinagpupulungan ng tribunal, ng mga pagpapahirap at iba pa."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,7,"Dito nagsasalitaan ngayon ang mga puno ng bayan at ng mga nayon: hindi nakikihalo ang pangkat ng mga matatanda sa pangkat ng mga bata, at hindi nangagkakasundo ang isa't isa; sila ang mga kinakatawan ng partido conservador at ng partido liberal, ang nagiging katangia'y totoong napapakalabis sa mga bayan ang kanilang mga pagtatalotalo."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,8,—¡Nakakapagkulang-tiwala sa akin ang asal ng gobernadorcillo!—ani Don Filipong puno ng partido liberal sa kanyang mga katoto; may dati siyang talagang pakay siya totoong ipinagpahuli niya ang pagtutuos ng balak na gugugulin.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,9,Unawain ninyong labing-isang araw na lamang ang sa ati'y natitira.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,10,—At ¡natira siya sa convento upang makipagsalitaan sa kurang may sakit!—ipinaalaala ng isa sa mga bata.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,11,"—¡Hindi kailangan!—ang sinabi naman ng isa;—ang lahat, ay naihanda na natin."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,12,"Huwag ba lamang magkaroon ng lalong maraming ""voto"" ang balak ng mga matatanda...."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,13,—¡Hindi ko inaakalang magkaroon!—ani Don Filipo;—ako ang maghaharap ng balak ng mga matatanda....
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,14,—¿Bakit?
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,15,¿ano ang sabi po ninyo?—ang sa kanya'y mga tanong ng mga nakikinig sa kanyang pawang nangagtataka.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,16,—Ang sinasabi ko'y kung ako ang unang magsasalita'y aking ihaharap ang balak ng ating mga kaaway.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,17,—At ¿ang balak natin?
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,18,"—Kayo po naman ang maghaharap ng balak natin—ang sagot ng tenienteng ngumingiti, na ang pinagsasabiha'y isang batang kabeza de barangay;—magsasalita po kayo, pagka ako'y natalo na."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,19,"—¡Hindi po namin mawatasan ang inyong kaisipan!—ang sabi sa kanya ng mga kausap, na minamasdan siyang puspos ng pag-aalinlangan."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,20,—¡Pakinggan ninyo!—ang marahang sinabi ni Don Filipo sa dalawa o sa tatlong nakikinig sa kanya—Nakausap ko kaninang umaga si matandang Tasio.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,21,—At ¿ano?
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,22,"—Sinabi sa akin ng matanda: ""Kinapopootan po kayo ng inyong mga kaaway ng higit sa pagkapoot sa inyong mga kaisipan."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,23,¿Ibig baga ninyong howag mangyari ang isang bagay?
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,24,"Kung gayo'y kayo ang humikayat na gawin ang bagay na iyan, at kahi't ang bagay na iya'y pakikinabangang higit kay sa isang ""mitra"" ay ipagtatakwilan."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,25,"Kung kayo'y matalo na, inyong ipasabi ang inyong linalayon sa lalong kababababaan sa lahat ninyong mga kasamahan, at sasang-ayunan ang inyong layong iyon ng inyong mga kaaway, sa hangad nilang kayo'y hiyain."""
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,26,Datapuwa't inyo sanang ingatan ang lihim kong ito.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,27,—nguni't....
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,28,"—Kaya nga ako ang siyang magsasalita upang gawin ang panukala ng ating mga kaaway, na ano pa't pakalalabisin ko ang pangangatuwiran hanggang sa katawa-tawa."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,29,¡Howag kayong maingay!
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,30,Narito na si Ginoong Ibarra at ang maestro sa escuela.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,31,Bumati ang dalawang binata sa isa't isang pulutong; nguni't hindi nakialam sa mga salitaan.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,32,Hindi nalao't pumasok ang gobernadorkillong malungkot ang pagmumukha: siya rin ang nakita natin kahapong may dalang isang arrobang kandila.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,33,Huminto ang mga alingawngaw pagpasok niya; bawa't isa'y naupo at untiunting naghari ang katahimikan.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,34,"Naupo ang gobernadorcillo sa sillong nakalagay sa ibaba ng larawan ng hari, makaapat o makalimang umubo, hinaplos ang ulo at ang mukha, inilagay ang siko sa ibabaw ng mesa, inalis, muling umubo at gayon ang paulit-ulit na ginawa."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,35,—¡mga ginoo!—ang sinabi sa kawakasang nanglulupaypay ang vokes:—nangahas akong anyayahan ko kayong lahat sa pagpupulong na ito ...
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,36,¡ejem!...
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,37,¡ejem!... gagawin natin ang fiesta ng ating pintakasing si San Diego sa ika 12 nitong buwan....
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,38,¡ejem!...
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,39,¡ejem!... ngayo'y ika 2 tayo ¡ejem!...
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,40,¡ejem!...
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,41,At dito'y inubo siya ng mahaba at tuyo na siyang pumigil ng kanyang pagsasalita.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,42,"Nang magkagayo'y tumindig sa bangko ng mga matatanda ang isang taong may anyong makisig, na may mga apat na pong taon ang gulang."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,43,"Siya ang mayamang si kapitang Basilio, kaaway ng nasirang si Don Rafael, isang taong nagsasabing umano'y mula ng mamatay si Santo Tomas de Aquino, ang mundo'y hindi sumusulong ng kahi't iisang hakbang, at mula ng kanyang iwan ang San Juan de Letran, nagpasimula ang Sangkataohan ng pag-udlot."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,44,—Itulot po ng mga kamahalan ninyong magsaysay ako tungkol sa isang bagay na totoong mahalaga—anya.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,45,"Ako ang naunang nagsalita, baga man lalong may karapatang mangauna sa akin ang mga kaumpok dito, nguni't ako ang unang nagsalita, sa pagka't sa akala ko'y sa mga ganitong bagay, ang magpasimula ng pananalita'y hindi ang kahuluga'y siyang nangunguna, at gayon ding hindi ang kabuntutan ang kahulugan ng kahulihulihang magsaysay."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,46,"Bukod sa rito'y ang mga bagay na sasabihin ko'y lubhang napakamahalaga upang maipagpaubaya o sabihin kaya sa kahulihulihan; ito ang dahil at ibig ko sanang magpauna ng pananalita, at ng maibigay ang dapat na kaukulan."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,47,"Itulot nga ninyong ako ang maunang magsalita sa pulong na itong kinakikitaan ko ng mga nalilimping totoong mga litaw na mga tao, gaya na nga ng ginoong kasalukuyang capitan, ng capitan pasado, ng kaibigan kong tanging si Don Valenting capitan pasado, ang aking kaibigan sa kamusmusang si Don Julio, ang ating bantog na capitan ng mga kuadrillerong si Don Melchor, at marami pang mga kaginoohang di ko na sasabihi't ng huwag akong humaba, na nakikita ng inyong mga kamahalang pawang kaharap natin ngayon ipinamanhik ko po sa inyong mga kamahalan ipahintulot na ako'y makapagsalita bago magsalita ang ibang sino man ¿Magtatamo kaya ako ng kapalarang pahinuhod ang kapulungan sa aking mapakumbabang kapamanhikan?"
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,48,At saka yumukod ang mananalumpati ng buong paggalang at ga ngumingiti na.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,49,"—¡Makapagsasalita na kayo, sa pagka't kayo'y pinakikinggan namin ng buong pagmimithi!—ang sinabi ng mga binangit na mga kaibigan, at iba pang mga taong nangagpapalagay na siya'y dakilang mananalumpati: nangag-uubo ng buong ligaya ang mga matatanda at kanilang pinagpipisil ang dalawang kamay."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,50,"Pagkatapos na makapagpahid ng pawis si capitan Basilio ng kanyang panyong sutla, ay nagpatuloy ng pananalita:"
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,51,"Yamang lubhang napakaganda ang inyong kalooban at mapagbigay lugod sa ating abang kataohan, sa pagkakaloob sa aking ako ang makapagsalitang mauna sa sino mang naririto, sasamantalahin ko ang kapahintulutang itong sa aki'y ipinagkaloob ng buong kagandahan ng puso at ako'y magsasalita."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,52,"Iniisip ng aking isip na ako'y sumasagitna ng kagalanggalang na Senado romano, ""senatus populusque romanus"", na sinasabi natin niyong mga kaayaayang panahong sa kakulangang palad ng Sangkataoha'y hindi na magbabalik, at aking hihingin sa ""Patres Konskripti"", ang sasabihin marahil ng pantas na si Kikeron, kung siya ang malagay sa katayuan ko ngayon; hihingin ko, sapagka't kapos tayo sa panahon, at ang panaho'y ginto, ayon sa sabi ni Salomon na sa mahalagang pinag uusapan ngayo'y sabihing maliwanag, maikli at walang ligoy-ligoy ng bawa't isa ang kanyang panukala."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,53,Sinabi ko na.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,54,"At taglay ang buong pagkalugod sa kanyang sariling kataohan at sa magaling na pakikinig sa kanya ng nangaroroon, naupo ang mananalumpati, datapuwa't kanyang tiningnan muna si Ibarra at anyong nagpapakilala siya ng kanyang kataasan, at kanyang tiningnan din naman ang kanyang mga kaibigan, na para manding sa kanila'y kanyang sinasabi: ¡Ha!"
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,55,¿Mabuti ba ang aking pagkakasalita?
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,56,¡ha!
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,57,"Inilarawan naman ng kanyang mga kaibigan sa kanilang mga mata ang dalawang pagtinging iyon, sa kanilang pagsulyap sa mga batang ginoo, na ibig nilang patayin sa kainggitan."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,58,"—ngayo'y makapagsasalita na ang bawa't may ibig, na ..."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,59,"¡ejem!—ang sinabi ng gobernadorcillo, na hindi natapos ang sinasalita, muling siya'y inihit ng ubo at ng mga pagbubuntong hininga."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,60,"Ayon sa hindi pag-imik na namamasid, sino ma'y ayaw na siya'y tawaggin ""patres konskripti"", sino ma'y walang tumitindig: ng magkagayo'y sinamantala ni Don Filipo ang nangyayari at huminging pahintulot na makapagsalita."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,61,Nangagkindatan at nangaghudyatan ng makahulugan ang mga conservador.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,62,"—¡Ihaharap ko, mga ginoo, ang aking panukalang gugugulin sa fiesta! ani don Filipo."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,63,—¡Hindi namin masasang-ayunan!—ang sagot ng isang natutuyong matandang conservador na hindi mapaklihan ng ano man.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,64,—¡Laban sa panukalang iyan ang aming voto!—ang sabihan ng ibang mga kaaway.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,65,"—¡mga ginoo!—ani Don Filipong pinipigil ang pagtawa;—hindi ko pa sinasabi ang panukalang dala rito naming mga ""bata""."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,66,"""Lubos"" ang aming pagasa na siyang mamagalingin ng ""lahat"" kay sa pinapanukala o mapapanukala ng aming mga katalo."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,67,"Ang palalong pasimulang ito ang siyang nakapuspos ng galit sa kalooban ng mga conservador, na nagsisipanumpa sa kanilang sariling kanilang gagawin ang katakottakot na pagsalangsang."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,68,Nagpatuloy ng pananalita si Don Filipo:
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,69,—Tatlong libo't limandaang piso ang inaakala nating gugulin.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,70,"Mangyayaring makagawa nga tayo, sa pamamag-itan ng salaping ito ng isang fiestang makahihigit ng di ano lamang sa kaningningan sa lahat ng hangga ngayo'y napanood dito sa ating lalawigan at sa mga lalawigang karatig man."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,71,"—¡Hmjn!—ang pinagsabihan ng mga hindi naniniwala; gumugugol ang bayang A. ng limang libo, ang bayang B. nama'y apat na libo—¡Hmjn!"
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,72,¡kahambugan!
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,73,"—¡Pakinggan ninyo ako, mga ginoo, at kayo'y maniniwala."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,74,"Aking iniaakit sa inyong tayo'y magtayo ng isang malaking teatro sa gitna ng plaza, na maghalagang isang daa't limampong piso!"
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,75,"—¡Hindi kasiya ang isang daa't limampo, kinakailangang gumugol ng isang daa't anim na po!—ang itinutol ng isang matigas ang ulong conservador."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,76,"—¡Ititik po ninyo, ginoong direktor, ang dalawang daang pisong iniuukol sa teatro!—ani Don Filipo.—Iniaanyaya kong makipagkayari sa komedia sa Tundo upang magpalabas sa pitong gabing sunod sunod."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,77,"Pitong palabas na tigdadalawang daang piso bawa't gabi, ang kabooa'y isang libo at apat na raang piso: ¡isulat po ninyo, ginoong direktor, isang libo't apat na raang piso!"
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,78,Nangagtinginan ang matatanda't ang mga bata sa panggigilalas; ang mga nakatatalos lamang ng lihim ang hindi nangagsikilos.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,79,"Iniaanyaya ko rin namang magkaroon tayo ng maraming totoong mga paputok; huwag nga tayong gumamit ng maliliit na ""lukes"" at ng mga maliliit na ""ruedang"" kinalulugdan lamang ng mga musmos at ng mga dalaga, huwag tayong gumamit ng lahat ng ito."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,80,Malalaking mga bomba at sadyang malalaking mga kohaton ang ibig natin.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,81,Iniaanyaya ko nga sa inyo ang pagkakagugol sa dalawang daang malalaking bomba na tigalawang piso bawa't isa at dalawang daang kohatong gayon din ang halaga.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,82,Ipagawa natin sa mga kastillero sa Malabon.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,83,—¡Hmjn!—ang isinalabat ng isang matanda:—hindi nakakagulat sa akin at hindi rin nakabibingi ang isang bombang tigalawang piso; kinakailangang maging tigatlong piso.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,84,—¡Isulat po ninyo ang isang libong pisong gugugulin sa dalawang daang bomba at dalawang daang koleton!
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,85,Hindi na nakatiis ang mga conservador; nangagtindigan ang ilan at nangagsalitaan ng bukod.
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,86,"—Bukod pa sa roon, upang makita ng ating mga kapit-bayang tayo'y mga taong walang hinayang at nagkakanlalabis sa atin ang salapi—ang ipinagpatuloy ni Don Filipo, na itinaas ang vokes at matuling sinulyap ang pulutong ng mga matatanda,—aking iniaanyaya: una, apat na ""hermano mayor"" sa dalawang araw na fiesta, at ikalawa, ang itapon sa dagatan sa araw araw ang dalawang daang inahing manok na pinirito, isang daang kapong ""rellenado"" at limampong lechon, gaya ng ginagawa ni Sila, sa panahon ni Kieston, na bagong kasasabi pa lamang ni kapitang Basilio."
Noli Me Tangere,20,ANG PULONG SA TRIBUNAL,87,"—¡Siya nga, gaya ni Sila!—ang ikulit ni kapitang Basilio, na na totowa ng pagkabanggit sa kanya."
