book_title,author,source,source_filename,chapter_index,chapter_title,para_index_in_chapter,global_para_index,text,text_type
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,9,513,"Ang isang kawaning may mataas na katungkulan, si don Custodio at isang prayleng nakatungo at waring may iniisip o may kabigatan ang loob (P. Fernandez ang kaniyang pangalan) ay nangagtatalong marahan ang usapan, samantalang payao’t dito sila sa dalawang dulo ng salas. Sa isang silid na kalapit ay nadidingig ang tunog ng mga bola ng billar, tawanan, halakhakan, ang boses ni Simoun; ito’y nakikipagbillar kay Ben Zayb.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,10,514,Si P. Camorra ay biglang nagtindig.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,11,515,"—¡Si Cristo na ang makisugal sa inyo, puñales!—ang pabulalas na sabing kasabay ang paghahagis ng mga barahang nalalabi sa kaniya, sa ulo ni P. Irene—¡puñales! ang taya ay sigurong siguro na, kundi man ang codillo, at natalo pa dahil sa tawag! ¡Puñales! si Cristo na ang makisugal!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,12,516,"At galit na galit na isinasalaysay sa lahat ng naroroon ang pangyayari, lalong lalo na sa tatlong naglalakad, na waring siyang ibig niyang pahatulin. Sumusugal ang General, siya ay laban, may tiklop na si P. Irene: humatak siya sa espada at ¡puñales! hindi pinasunod ng kamoteng si P. Irene ang kaniyang masamang baraha. ¡Si Cristo na ang makilaro! Siya’y hindi naparoon doon upang magpatalo ng salapi at durugin ang kaniyang ulo sa walang kapararakan.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,13,517,—Ang akala marahil ng neneng ito—ang patuloy na namumula—ay kinikita ko ang salapi ng papalikwatlikwat lamang. ¡Ngayon pa namang ang aking mga tao’y nangagsisitawad na!,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,14,518,"At umuungol na tumungo sa kinalalagyan ng billar, na, hindi na pinakinggan ang mga hinging ipagpaumanhin ni P. Irene na nagtatangkang mangatwiran sa tulong ng paghaplos ng ilong.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,15,519,"—¿Ibig po ba ninyong umupo, P. Fernandez?—ang tanong ni P. Sibyla.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,16,520,—Masamang manglalaro ako ng tresillo—ang sagot ng prayle.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,17,521,"—Kung gayo’y paparituhin si Simoun—ang sabi ng General—¡eh! Simoun, eh, mister! ¿ibig baga ninyong makilahok sa isang laro?",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,18,522,—¿Ano ang ipasisiya tungkol sa mga “armas de salon”?—ang tanong ng kalihim na sinamantala ang pagkakahinto.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,19,523,Dumungaw si Simoun.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,20,524,"—¿Ibig baga ninyong maupo sa lagay ni P. Camorra, ginoong Simoun?—ang tanong ni P. Irene—ang itataya ninyo’y brillante at hindi tantos.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,21,525,—Walang kailangan sa akin ang gayon—ang sagot ni Simoun na lumapit at ipinapagpag ang yeso na nasa kaniyang kamay—at kayo ¿ano ang inyong itataya?,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,22,526,"—¿Ano ba ang maitataya namin?—ang tugon ni P. Sibyla—Ang General ay makatataya ng maibigang itaya, ngunit kami, mga pari, mga sacerdote......",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,23,527,"—¡Bah!—ang putol na pakutya ni Simoun—ang ibabayad ninyong dalawa ni P. Irene ay mga kaawanggawa, panalangin, kabaitan, ¿ano?",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,24,528,"—Batid ninyong ang mga kabaitang taglay ng isa’t isa—ang talad na walang halong biro ni P. Sibyla—ay hindi kagaya ng mga brillante na maaaring masalin sa iba’t ibang kamay, ipagbili na sa isa’t ipagbili pa nito.... yaon ay dala ng tao, mga bagay na hindi malalayo sa katawan......",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,25,529,"—Kung gayon ay papayag akong sa salita na lamang ninyo ako bayaran—ang pakling masaya ni Simoun—Kayo P. Sibyla sa bawa’t limang tantos na ibibigay ninyo sa akin ay sasabihin na lamang ninyo, sa halimbawa: lilimutin kong limang araw ang karalitaan, ang kababaang loob, ang pagkamasunurin.... kayo naman P. Irene: lilimutin ko ang kalinisang ugali, ang pagkamahabagin, at ibp. Nakita na ninyo na napakaunting bagay, at ako, ang ibibigay ko’y ang aking mga brillante.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,26,530,"—¡Napakatanging tao itong si Simoun, kung ano ano ang iniisip!—ang sabing tumatawa ni P. Irene.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,27,531,"—At ito,—ang patuloy ni Simoun na tinangki sa balikat ang General—ang ibabayad nito sa akin sa bawa’t limang tantos ay isang vale na katimbang ng limang araw na pagkakabilanggo, sa isang solo ay limang buwan, sa isang codillo ay isang utos na pagpapatapon, na walang nakatalang pangalan, sa isang bola.... ay isang utos sa guardia sibil na makabaril sa daan sa taong parurusahan, samantalang ipinaghahatiran, at ibp.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,28,532,Ang hamon ay napakatangi. Ang tatlong lalakadlakad ay nangagsilapit.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,29,533,"—Ngunit ginoong Simoun—ang tanong ng mataas na kawani—¿ano ang mahihita ninyo sa pananalo ng kabaitan sa bunganga, at mga buhay ng tao, mga pagpapatapon at mga pagpatay?",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,30,534,"—¡Malaki! Bagot na ako sa kadidingig ng mga usapang tungkol sa mga kabaitan at nasa kong maipong lahat, ang lahat ng nakakalat sa mundo, na nakapasok sa isang supot upang itapon sa dagat kahi’t na kailanganing pamataw ang lahat ng aking brillante.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,31,535,—¡Sumpong din iyan!—ang bulalas na tumatawa ni P. Irene—¿at ano naman ang gagawin ninyo sa mga pagpapatapon at pagpapapatay?,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,32,536,—Upang linisin ang bayan at pawiin ang lahat ng masasamang budhi.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,33,537,"—¡Ah! hangga ngayo’y may galit pa kayo sa inyong mga tulisan, gayong mangyayaring hingan sana kayo ng lalong malaking tubos o kinuha sana ang lahat ng inyong alahas. ¡Huwag naman kayong walang utang na loob!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,34,538,"Ipinamarali ni Simoun na siya’y hinarang ng mga tulisan, na pagkatapos siyang mapiging na isang araw, ay pinabayaan siyang magpatuloy ng lakad na walang hininging tubos kundi ang dalawa niyang rebolber na Smith at ang dalawang kahang punglo na kaniyang dala. Idinugtong pang ipinakukumusta raw sa kaniya ang Capitan General.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,35,539,"Dahil doon at sa dahilang ibinalita ni Simoun na ang mga tulisan ay maraming escopeta, baril at rebolber at sa gayong mga tao’y hindi maaaring makalaban ang nag-iisa kahi’t na may sandata, ay lalagda ng bagong utos ang Kapitang General na ukol sa mga “pistolas de salon” upang maiwasan na ang mga tulisan ay magkaroon ng armas.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,36,540,"—¡Huwag, huwag!—ang tutol ni Simoun—sa ganang akin, ang mga tulisan, ay siyang mga taong lalong may karangalan sa lupaing ito; sila ang tanging kumikita ng ikabubuhay sa mabuting kaparaanan...... ¿Inaakala ba ninyong kung ako’y nahulog sa mga kamay...... ninyo sa halimbawa, ay pakakawalan ba ninyo ako ng hindi kukunin ang kalahati man lamang ng aking mga hiyas?",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,37,541,"Tututol sana si Dn. Custodio; tunay ngang isang amerikanong mulato na walang pinag-aralan ang Simoun na iyon, na sinasamantala ang pakikipag-ibigan niya sa Capitan General upang alimurahin si P. Irene. Tunay nga kung sa bagay na kung si P. Irene ang nakadakip sa kaniya ay hindi siya nakawala ng dahil sa gayong kaliit na bagay.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,38,542,—Sa ang kasamaan ay wala sa pagkakaroon ng tulisan sa mga bundok at kaparangan—ang patuloy ni Simoun—ang kasamaan ay nasa sa mga tulisang bayan....,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,39,543,—Na gaya ninyo—ang dugtong na tumatawa ng kanonigo.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,40,544,"—Oo, gaya ko, gaya natin, tayo’y mangagtapat; dito’y walang indio na nakadidingig sa atin,—ang dugtong ng mag-aalahas—ang kasamaan ay nasa pangyayaring tayong lahat ay hindi mga tulisang hayag: kung ito’y mangyari at manirahan na tayo sa gubat, sa araw na iyan, ay ligtas na ang bayan, sa araw na iya’y sisibol ang isang bagong kalipunan na siya na sa sarili ang mag-aayos.... at sa gayon ay matiwasay nang makapaglalaro ng tresillo ang Capitan General, na hindi siya kailangang linlangin ng kalihim....",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,41,545,Nang mga sandaling iyon ay naghihikab ang kalihim at nag-iinat na itinataas sa ulo ang mga kamay at iniunat sa ilalim ng mesa ang mga paa niyang nagkakapatong.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,42,546,Ang lahat ay nagtawanan ng siya’y makita. Pinutol ng General ang pag-uusap at matapos na bitiwan ang barahang kaniyang sinusuksok ay nagwikang:,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,43,547,"—¡Siya, siya! Siya na ang biruan at sugalan; gumawa tayo, pagbutihin natin ang gawa, kalahating oras pa ang kulang sa oras ng pagkain. ¿Marami bagang bagay ang kailangang lutasin?",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,44,548,"Lahat ay nakingig. Sa araw na iyon pagtatalunan ang ukol sa pagtuturo ng wikang kastila, kaya’t may ilang araw nang naroroon si P. Sibyla at si P. Irene. Batid nang ang una, sa dahilang siya’y Vice-Rector, ay laban sa panukala, at ang pangalawa ay kumakatig at kinakatigan naman ng condesa.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,45,549,"—¿Ano, ano?—ang tanong na naiinip ng General.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,46,550,—Hang hunghol ha maha hama he halon—anang kalihim na tinimpi ang isang paghihikab.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,47,551,—¡Ipinagbabawal mula ngayon!,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,48,552,"—Ipagpatawad po ninyo, aking General,—ang sabi ng mataas na kawani—Ipahintulot po sa akin ng inyong karangalan na sabihing sa alin mang bansa sa Sangsinukob ay hindi ipinagbabawal ang mga “armas de salon”.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,49,553,Ikinibit ng General ang kaniyang balikat.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,50,554,—Hindi tayo nakikigaya sa alin mang bansa sa mundo—ang matigas na sabi ng General.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,51,555,"Kailan ma’y nagkakatalo ang General at ang mataas na kawani, at sukat na ang isang pahiwatig nito upang ang una’y magmatigas sa kaniyang balak.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,52,556,Humanap ng ibang daan ang mataas na kawani.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,53,557,—Ang mga “armas de salon” ay sa mga daga at inahing manok lamang nakasasakit—ang wika—masasabi......,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,54,558,—¿Na tayo’y mga inahing manok?—ang dugtong ng General na kinibit ang balikat—at ano sa akin? Ipinakilala ko nang hindi ako gayon.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,55,559,"—Ngunit may isang bagay—ang hiwatig ng kalihim—may apat na buwan lamang ngayon, nang ipinagbawal ang paggamit ng armas, na pinatibayan sa mga mangangalakal na taga ibang bayan, na ang mga armas de salon ay may pahintulot.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,56,560,Ikinunot ng general ang noo.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,57,561,—Datapwa’y may kagamutan ang bagay na iyan—ani Simoun.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,58,562,—¿Papaano?,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,59,563,"—Walang kaliwagan. Halos lahat ng “armas de salon” ay may anim na milimetro ang laki ng punglo, tangi lamang kung may ibang laki na ipinagbibili. Pahintulutang ipagbili ang lahat ng mga walang anim na milimetro.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,60,564,"Pinuri ng lahat ang naisip ni Simoun, tangi ang mataas na kawaning ibinulong kay P. Fernandez na iyon ay hindi tuwid, ni hindi pamamahala.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,61,565,"—Ang guro sa Tiani,—ang patuloy ng kalihim samantalang binabasa ang ilang papel—humihinging bigyan siya ng lalong malaking bahay upang......",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,62,566,"—¿Ano pang malaking bahay, sa mayroon na siyang sariling isang kamalig?—ang putol ni P. Camorra na nalimutan na ang tresillo at lumapit sa usapan.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,63,567,"—Sira daw ang bubungan—ang sagot ng kalihim—at sa dahilang bumili siya ng mga mapa at cuadro, sa sariling gugol, ay hindi mapabayaang ulani’t arawin......",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,64,568,"—Ngunit wala akong pakialam sa mga bagay na iyan—ang bulong ng General—sa Namamahala sa Pangasiwaan humingi, sa Pangulong Pulong lalawigan, sa Nuncio.....",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,65,569,"—Ang masasabi ko sa inyo—ang sabi ni P. Camorra—ang maestrillong iyan ay isang filibusterillo na masama ang loob; akalain ba ninyong ipinagsasabi ng ereheng iyan na ang inililibing daw ng mainam na paglilibing at ang hindi ay magkaisa din kung mabulok! ¡Balang araw ay pagkukukutusan ko iyan, eh!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,66,570,At inianyong pasuntok ni P. Camorra ang kaniyang kamay.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,67,571,"—At sadya naman,—ang wika ni P. Sibyla na waring walang kinakausap kundi si P. Irene—na ang ibig mag-turo ay maaaring magturo kahi’t saang dako, sa walang bahay: si Socrates ay nagturo sa mga lansangang bayan, si Platon ay sa mga halamanan ng Akademo at si Cristo ay sa mga kabundukan at karagatan.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,68,572,—Marami akong karaingan ng maestrillong iyan—ang sabi ng General na nakipagsulyapan kay Simoun—inaakala kong ang lalong mabuti ay alisin siya.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,69,573,—¡Alisin!—ang ulit ng kalihim.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,70,574,"Ikinalungkot ng mataas na kawani ang kapalaran ng sawing taong iyon na humihingi ng abuloy at ang nakamit ay ang pagkaalis sa katungkulan, kaya’t tinangkang saklolohan.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,71,575,—Ang katotohanan ay—ang sabing may panganganib—na ang pag-aaral ay hindi naaarugang mabuti.....,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,72,576,"—Nagtakda na ako ng maraming halaga na ipamimili ng mga kailangan—ang sabing mataas ng General, na waring ang ibig turan ay: ¡Gumawa na ako ng higit sa nararapat!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,73,577,—Ngunit sa dahilang walang bahay na sadya ay nangasisira ang mga kasangkapang binibili....,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,74,578,—Hindi magagawang sabaysabay na lahat—ang biglang putol ng General—Hindi mabuti iyang paghingi ng mga guro dito ng mabubuting bahay gayong ang mga guro sa España ay namamatay ng gutom. Kalabisan na iyang ibig pang humigit kay sa mga nasa Inang-bayan.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",11,XI LOS BAÑOS,75,579,—¡Filibusterismo!....,paragraph
